step,track,model,dataset,Memory in Mb,Time in s,MAE,RMSE
567,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.13354616699871258,0.0,0.0
588,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1390627079999831,0.0,0.0
609,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1444737499987241,0.0,0.0
630,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.15021374999923864,0.0,0.0
651,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1555748329992639,0.0,0.0
672,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.16122820799864712,0.0,0.0
693,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.16715983299945947,0.0,0.0
714,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.172465583000303,0.0,0.0
735,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1783287919970462,0.0,0.0
756,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1837227920004807,0.0,0.0
777,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1892215829975612,0.0,0.0
798,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.19470645799810882,0.0,0.0
819,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.20075891699889326,0.0,0.0
840,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.20709645799797727,0.0,0.0
861,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.21276166700044996,0.0,0.0
882,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.2189342919991759,0.0,0.0
903,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.22479304199805483,0.0,0.0
924,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.23089816699939547,0.0,0.0
945,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.23661162499774946,0.0,0.0
966,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.24287895799716352,0.0,0.0
987,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.24918145799892955,0.0,0.0
12,Regression,SGDRegressor,chickweights,0.0,0.002395584000623785,0.0,0.0
24,Regression,SGDRegressor,chickweights,0.0,0.004472124997846549,0.0,0.0
36,Regression,SGDRegressor,chickweights,0.0,0.00644816699787043,0.0,0.0
48,Regression,SGDRegressor,chickweights,0.0,0.008609042000898626,0.0,0.0
60,Regression,SGDRegressor,chickweights,0.0,0.01078058399798465,0.0,0.0
72,Regression,SGDRegressor,chickweights,0.0,0.012795958999049617,0.0,0.0
84,Regression,SGDRegressor,chickweights,0.0,0.014788749998842832,0.0,0.0
96,Regression,SGDRegressor,chickweights,0.0,0.016872833999514114,0.0,0.0
108,Regression,SGDRegressor,chickweights,0.0,0.019212625000363914,0.0,0.0
120,Regression,SGDRegressor,chickweights,0.0,0.021494166998309083,0.0,0.0
132,Regression,SGDRegressor,chickweights,0.0,0.023755374997563194,0.0,0.0
144,Regression,SGDRegressor,chickweights,0.0,0.025919333998899674,0.0,0.0
156,Regression,SGDRegressor,chickweights,0.0,0.027963042000919813,0.0,0.0
168,Regression,SGDRegressor,chickweights,0.0,0.03014045899908524,0.0,0.0
180,Regression,SGDRegressor,chickweights,0.0,0.03225791699878755,0.0,0.0
192,Regression,SGDRegressor,chickweights,0.0,0.03427354199811816,0.0,0.0
204,Regression,SGDRegressor,chickweights,0.0,0.036308333998022135,0.0,0.0
216,Regression,SGDRegressor,chickweights,0.0,0.03843974999836064,0.0,0.0
228,Regression,SGDRegressor,chickweights,0.0,0.04070175000015297,0.0,0.0
240,Regression,SGDRegressor,chickweights,0.0,0.04277212499800953,0.0,0.0
252,Regression,SGDRegressor,chickweights,0.0,0.044844166997791035,0.0,0.0
264,Regression,SGDRegressor,chickweights,0.0,0.04687750000084634,0.0,0.0
276,Regression,SGDRegressor,chickweights,0.0,0.04929312500098604,0.0,0.0
288,Regression,SGDRegressor,chickweights,0.0,0.051489249999576714,0.0,0.0
300,Regression,SGDRegressor,chickweights,0.0,0.05360775000008289,0.0,0.0
312,Regression,SGDRegressor,chickweights,0.0,0.055898499998875195,0.0,0.0
324,Regression,SGDRegressor,chickweights,0.0,0.058107834000111325,0.0,0.0
336,Regression,SGDRegressor,chickweights,0.0,0.0605384589980531,0.0,0.0
348,Regression,SGDRegressor,chickweights,0.0,0.06274254199888674,0.0,0.0
360,Regression,SGDRegressor,chickweights,0.0,0.06489745900034904,0.0,0.0
372,Regression,SGDRegressor,chickweights,0.0,0.06710200000088662,0.0,0.0
384,Regression,SGDRegressor,chickweights,0.0,0.0695069590001367,0.0,0.0
396,Regression,SGDRegressor,chickweights,0.0,0.07181591699918499,0.0,0.0
408,Regression,SGDRegressor,chickweights,0.0,0.07397175000005518,0.0,0.0
420,Regression,SGDRegressor,chickweights,0.0,0.07620866700017359,0.0,0.0
432,Regression,SGDRegressor,chickweights,0.0,0.07837654199829558,0.0,0.0
444,Regression,SGDRegressor,chickweights,0.0,0.08089141699747415,0.0,0.0
456,Regression,SGDRegressor,chickweights,0.0,0.08309141700010514,0.0,0.0
468,Regression,SGDRegressor,chickweights,0.0,0.08544504199744551,0.0,0.0
480,Regression,SGDRegressor,chickweights,0.0,0.08766325000033248,0.0,0.0
492,Regression,SGDRegressor,chickweights,0.0,0.08996662500067032,0.0,0.0
504,Regression,SGDRegressor,chickweights,0.0,0.09215895899978932,0.0,0.0
516,Regression,SGDRegressor,chickweights,0.0,0.09448100000008708,0.0,0.0
528,Regression,SGDRegressor,chickweights,0.0,0.09675920899826451,0.0,0.0
540,Regression,SGDRegressor,chickweights,0.0,0.09901595900009852,0.0,0.0
552,Regression,SGDRegressor,chickweights,0.0,0.10138499999811756,0.0,0.0
564,Regression,SGDRegressor,chickweights,0.0,0.10370616699947277,0.0,0.0
576,Regression,SGDRegressor,chickweights,0.0,0.10597512499953154,0.0,0.0
21,Regression,SGDRegressor,trumpapproval,0.0,0.004870624998147832,0.0,0.0
42,Regression,SGDRegressor,trumpapproval,0.0,0.009402208997926209,0.0,0.0
63,Regression,SGDRegressor,trumpapproval,0.0,0.01390033400093671,0.0,0.0
84,Regression,SGDRegressor,trumpapproval,0.0,0.018659583998669405,0.0,0.0
105,Regression,SGDRegressor,trumpapproval,0.0,0.023462500001187436,0.0,0.0
126,Regression,SGDRegressor,trumpapproval,0.0,0.028369625000777887,0.0,0.0
147,Regression,SGDRegressor,trumpapproval,0.0,0.03349466700092307,0.0,0.0
168,Regression,SGDRegressor,trumpapproval,0.0,0.038291541997750755,0.0,0.0
189,Regression,SGDRegressor,trumpapproval,0.0,0.043081874999188585,0.0,0.0
210,Regression,SGDRegressor,trumpapproval,0.0,0.04821008399812854,0.0,0.0
231,Regression,SGDRegressor,trumpapproval,0.0,0.053002000000560656,0.0,0.0
252,Regression,SGDRegressor,trumpapproval,0.0,0.05762529200001154,0.0,0.0
273,Regression,SGDRegressor,trumpapproval,0.0,0.062237499998445855,0.0,0.0
294,Regression,SGDRegressor,trumpapproval,0.0,0.06726329199955217,0.0,0.0
315,Regression,SGDRegressor,trumpapproval,0.0,0.07211137500053155,0.0,0.0
336,Regression,SGDRegressor,trumpapproval,0.0,0.0770735420010169,0.0,0.0
357,Regression,SGDRegressor,trumpapproval,0.0,0.08205158399869106,0.0,0.0
378,Regression,SGDRegressor,trumpapproval,0.0,0.08733316700090654,0.0,0.0
399,Regression,SGDRegressor,trumpapproval,0.0,0.09233891699841479,0.0,0.0
420,Regression,SGDRegressor,trumpapproval,0.0,0.09748416699949303,0.0,0.0
441,Regression,SGDRegressor,trumpapproval,0.0,0.10308441699817195,0.0,0.0
462,Regression,SGDRegressor,trumpapproval,0.0,0.1082887499978824,0.0,0.0
483,Regression,SGDRegressor,trumpapproval,0.0,0.11368541699994239,0.0,0.0
504,Regression,SGDRegressor,trumpapproval,0.0,0.1188752089983609,0.0,0.0
525,Regression,SGDRegressor,trumpapproval,0.0,0.12393512500057113,0.0,0.0
546,Regression,SGDRegressor,trumpapproval,0.0,0.12902670900075464,0.0,0.0
567,Regression,SGDRegressor,trumpapproval,0.0,0.13458362500023213,0.0,0.0
588,Regression,SGDRegressor,trumpapproval,0.0,0.13984862500001327,0.0,0.0
609,Regression,SGDRegressor,trumpapproval,0.0,0.14502891699885367,0.0,0.0
630,Regression,SGDRegressor,trumpapproval,0.0,0.1511211249999178,0.0,0.0
651,Regression,SGDRegressor,trumpapproval,0.0,0.15634404199954588,0.0,0.0
672,Regression,SGDRegressor,trumpapproval,0.0,0.16144487500059768,0.0,0.0
693,Regression,SGDRegressor,trumpapproval,0.0,0.166819709000265,0.0,0.0
714,Regression,SGDRegressor,trumpapproval,0.0,0.17221954200067557,0.0,0.0
735,Regression,SGDRegressor,trumpapproval,0.0,0.17736245899868663,0.0,0.0
756,Regression,SGDRegressor,trumpapproval,0.0,0.18268120900029317,0.0,0.0
777,Regression,SGDRegressor,trumpapproval,0.0,0.1880429169978015,0.0,0.0
798,Regression,SGDRegressor,trumpapproval,0.0,0.1935165840004629,0.0,0.0
819,Regression,SGDRegressor,trumpapproval,0.0,0.19897108399891295,0.0,0.0
840,Regression,SGDRegressor,trumpapproval,0.0,0.20449945899963495,0.0,0.0
861,Regression,SGDRegressor,trumpapproval,0.0,0.2099957499995071,0.0,0.0
882,Regression,SGDRegressor,trumpapproval,0.0,0.21542929199858918,0.0,0.0
903,Regression,SGDRegressor,trumpapproval,0.0,0.22106675000031828,0.0,0.0
924,Regression,SGDRegressor,trumpapproval,0.0,0.2267938340010005,0.0,0.0
945,Regression,SGDRegressor,trumpapproval,0.0,0.23256291700090514,0.0,0.0
966,Regression,SGDRegressor,trumpapproval,0.0,0.23829900000055204,0.0,0.0
987,Regression,SGDRegressor,trumpapproval,0.0,0.24388004199863644,0.0,0.0
12,Regression,ShrubsRegressor,chickweights,0.0,0.0026662499985832255,80.58333333333334,80.58794368059448
24,Regression,ShrubsRegressor,chickweights,0.0,0.005118583001603838,80.41666666666667,80.42284086833375
36,Regression,ShrubsRegressor,chickweights,0.0,0.007461624998541083,80.05555555555557,80.06455728556384
48,Regression,ShrubsRegressor,chickweights,0.0,0.009670415998698445,80.08333333333334,80.09135409018879
60,Regression,ShrubsRegressor,chickweights,0.0,0.011891000001924112,81.10000000000002,81.1556118412851
72,Regression,ShrubsRegressor,chickweights,0.0,0.014082375000725733,82.09722222222226,82.19818530032562
84,Regression,ShrubsRegressor,chickweights,0.0,0.01635987500048941,82.96428571428574,83.08107056191733
96,Regression,ShrubsRegressor,chickweights,0.0,0.018590957999549573,83.85416666666669,83.99342732222166
108,Regression,ShrubsRegressor,chickweights,0.0,0.021166291000554338,85.07407407407409,85.27699963452434
120,Regression,ShrubsRegressor,chickweights,0.0,0.023391833001369378,86.21666666666671,86.47774280125493
132,Regression,ShrubsRegressor,chickweights,0.0,0.025943625001673354,87.51515151515154,87.84844042354129
144,Regression,ShrubsRegressor,chickweights,0.0,0.028228708000824554,88.80555555555561,89.2142396456729
156,Regression,ShrubsRegressor,chickweights,0.0,0.03072029100076179,90.1538461538462,90.65311456032374
168,Regression,ShrubsRegressor,chickweights,0.0,0.033007999998517334,91.2976190476191,91.88042177070099
180,Regression,ShrubsRegressor,chickweights,0.0,0.03538516600019648,92.93888888888893,93.6819975591184
192,Regression,ShrubsRegressor,chickweights,0.0,0.037685750001401175,94.74479166666669,95.703562499
204,Regression,ShrubsRegressor,chickweights,0.0,0.04013087500061374,96.37254901960787,97.48956706373514
216,Regression,ShrubsRegressor,chickweights,0.0,0.04238837500088266,97.70833333333337,98.97766770187964
228,Regression,ShrubsRegressor,chickweights,0.0,0.04473208299896214,99.42982456140356,100.9444436398279
240,Regression,ShrubsRegressor,chickweights,0.0,0.04710487500051386,101.75833333333337,103.71539583559105
252,Regression,ShrubsRegressor,chickweights,0.0,0.049419291000958765,103.73809523809527,105.946939400126
264,Regression,ShrubsRegressor,chickweights,0.0,0.05173125000146683,105.25378787878793,107.7270505687519
276,Regression,ShrubsRegressor,chickweights,0.0,0.054086166001070524,107.03260869565223,109.85347619390141
288,Regression,ShrubsRegressor,chickweights,0.0,0.056488041002012324,109.39236111111117,112.6981434087438
300,Regression,ShrubsRegressor,chickweights,0.0,0.0588051250015269,111.68000000000006,115.38607657194464
312,Regression,ShrubsRegressor,chickweights,0.0,0.061106249999284046,113.58653846153854,117.82131462297977
324,Regression,ShrubsRegressor,chickweights,0.0,0.06378758299979381,115.41666666666674,119.97521606205095
336,Regression,ShrubsRegressor,chickweights,0.0,0.06629891600096016,118.37797619047628,123.86894235825373
348,Regression,ShrubsRegressor,chickweights,0.0,0.06874937500106171,121.23275862068975,127.39702851151289
360,Regression,ShrubsRegressor,chickweights,0.0,0.07111008300125832,123.24722222222232,129.96021827210564
372,Regression,ShrubsRegressor,chickweights,0.0,0.07352266599991708,124.93279569892482,131.8732794312669
384,Regression,ShrubsRegressor,chickweights,0.0,0.07606108300024061,127.74218750000007,135.3779143268946
396,Regression,ShrubsRegressor,chickweights,0.0,0.07853562500167754,130.6212121212122,138.88769898480192
408,Regression,ShrubsRegressor,chickweights,0.0,0.08096741600093083,132.50735294117655,141.12818363348367
420,Regression,ShrubsRegressor,chickweights,0.0,0.08342270800130791,134.69523809523815,143.82971081902977
432,Regression,ShrubsRegressor,chickweights,0.0,0.0859690409997711,137.78703703703712,147.77057730995887
444,Regression,ShrubsRegressor,chickweights,0.0,0.08843904099921929,140.71621621621628,151.3926045773727
456,Regression,ShrubsRegressor,chickweights,0.0,0.09102699999857577,142.46052631578954,153.3835634735993
468,Regression,ShrubsRegressor,chickweights,0.0,0.09352824999950826,144.91239316239322,156.49894868711087
480,Regression,ShrubsRegressor,chickweights,0.0,0.09598399999958929,147.60625000000002,159.72334806366504
492,Regression,ShrubsRegressor,chickweights,0.0,0.09843987500062212,150.62398373983743,163.53966352146955
504,Regression,ShrubsRegressor,chickweights,0.0,0.10097237499940093,151.92857142857144,164.87223287929112
516,Regression,ShrubsRegressor,chickweights,0.0,0.1034860830004618,153.98643410852713,167.18159022011713
528,Regression,ShrubsRegressor,chickweights,0.0,0.10591950000161887,156.83901515151516,170.67344883245215
540,Regression,ShrubsRegressor,chickweights,0.0,0.10838362499998766,159.27222222222227,173.52770618784436
552,Regression,ShrubsRegressor,chickweights,0.0,0.11084508299973095,160.60869565217396,174.92594706481302
564,Regression,ShrubsRegressor,chickweights,0.0,0.11335233299905667,162.7464539007093,177.46059896325488
576,Regression,ShrubsRegressor,chickweights,0.0,0.11599149999892688,165.3177083333334,180.4598822376382
21,Regression,ShrubsRegressor,trumpapproval,0.0,0.005117832999530947,37.308171904761906,37.30817318021328
42,Regression,ShrubsRegressor,trumpapproval,0.0,0.010281499999109656,37.297177857142856,37.29718027952589
63,Regression,ShrubsRegressor,trumpapproval,0.0,0.015403624998725718,37.2934280952381,37.29343011243067
84,Regression,ShrubsRegressor,trumpapproval,0.0,0.020412416000908706,37.290449404761915,37.29045160178226
105,Regression,ShrubsRegressor,trumpapproval,0.0,0.02557866600182024,37.28625580952381,37.28625851368338
126,Regression,ShrubsRegressor,trumpapproval,0.0,0.03082008300043526,37.28349420634921,37.28349697394212
147,Regression,ShrubsRegressor,trumpapproval,0.0,0.03633441599959042,37.281536258503394,37.28153894150128
168,Regression,ShrubsRegressor,trumpapproval,0.0,0.04140679099873523,37.27973839285713,37.279741050323274
189,Regression,ShrubsRegressor,trumpapproval,0.0,0.04649841599893989,37.278337830687825,37.27834040893332
210,Regression,ShrubsRegressor,trumpapproval,0.0,0.051561083000706276,37.277421476190455,37.27742389930011
231,Regression,ShrubsRegressor,trumpapproval,0.0,0.05713629100137041,37.27661376623376,37.276616056617094
252,Regression,ShrubsRegressor,trumpapproval,0.0,0.06244637499912642,37.275937063492066,37.27593923061476
273,Regression,ShrubsRegressor,trumpapproval,0.0,0.06822891599949799,37.275368315018326,37.27537036753858
294,Regression,ShrubsRegressor,trumpapproval,0.0,0.07363920799980406,37.2748361904762,37.27483814774716
315,Regression,ShrubsRegressor,trumpapproval,0.0,0.0788832079997519,37.27441488888889,37.27441674902973
336,Regression,ShrubsRegressor,trumpapproval,0.0,0.08425533300032839,37.27418035714286,37.27418212127434
357,Regression,ShrubsRegressor,trumpapproval,0.0,0.08944650000194088,37.27473070028011,37.27473243930772
378,Regression,ShrubsRegressor,trumpapproval,0.0,0.0948632079998788,37.27517637566138,37.275178081363244
399,Regression,ShrubsRegressor,trumpapproval,0.0,0.10064312499889638,37.275681779448625,37.275683457032756
420,Regression,ShrubsRegressor,trumpapproval,0.0,0.10616062500048429,37.27603533333334,37.27603697509147
441,Regression,ShrubsRegressor,trumpapproval,0.0,0.11184462500023074,37.27661079365081,37.27661245632232
462,Regression,ShrubsRegressor,trumpapproval,0.0,0.11758445799932815,37.27726140692642,37.27726312132894
483,Regression,ShrubsRegressor,trumpapproval,0.0,0.12305870799900731,37.27780532091099,37.277807057348916
504,Regression,ShrubsRegressor,trumpapproval,0.0,0.12876191599934828,37.278287896825425,37.278289641809636
525,Regression,ShrubsRegressor,trumpapproval,0.0,0.13442187500186265,37.278562780952406,37.27856448044813
546,Regression,ShrubsRegressor,trumpapproval,0.0,0.1401023329999589,37.278905201465236,37.27890688175268
567,Regression,ShrubsRegressor,trumpapproval,0.0,0.14602087499952177,37.27897477954147,37.2789764194524
588,Regression,ShrubsRegressor,trumpapproval,0.0,0.1517149999999674,37.279275306122464,37.27927692670529
609,Regression,ShrubsRegressor,trumpapproval,0.0,0.15710041599959368,37.27971233169131,37.279713981044665
630,Regression,ShrubsRegressor,trumpapproval,0.0,0.16302254100082791,37.280086063492064,37.280087718119304
651,Regression,ShrubsRegressor,trumpapproval,0.0,0.1690312909995555,37.280497665130575,37.28049933580823
672,Regression,ShrubsRegressor,trumpapproval,0.0,0.17494083299970953,37.28078747023811,37.28078913029772
693,Regression,ShrubsRegressor,trumpapproval,0.0,0.180591041000298,37.28087191919195,37.28087353909786
714,Regression,ShrubsRegressor,trumpapproval,0.0,0.18672275000062655,37.28069110644261,37.28069270907296
