step,track,model,dataset,Memory in Mb,Time in s,Accuracy
22675,Binary classification,MajorityClass,elec2,0.0,33.47763583300002,0.5706284454244763
23582,Binary classification,MajorityClass,elec2,0.0,35.48975000000064,0.5709439402934442
24489,Binary classification,MajorityClass,elec2,0.0,37.58889679100139,0.5737269794601658
25396,Binary classification,MajorityClass,elec2,0.0,39.86547108299965,0.5731217514569223
26303,Binary classification,MajorityClass,elec2,0.0,42.03688725000029,0.5740790023951641
27210,Binary classification,MajorityClass,elec2,0.0,44.27411891600059,0.5720323410510841
28117,Binary classification,MajorityClass,elec2,0.0,46.59372075000101,0.5744211686879823
29024,Binary classification,MajorityClass,elec2,0.0,49.08145079099995,0.5758682469680264
29931,Binary classification,MajorityClass,elec2,0.0,51.56732150000062,0.5765928301760717
30838,Binary classification,MajorityClass,elec2,0.0,54.12833070800116,0.5782476165769506
31745,Binary classification,MajorityClass,elec2,0.0,56.63572658300109,0.5779807843754922
32652,Binary classification,MajorityClass,elec2,0.0,59.24852025000109,0.5773306382457429
33559,Binary classification,MajorityClass,elec2,0.0,61.86751125000046,0.5772520039333711
34466,Binary classification,MajorityClass,elec2,0.0,64.56317754100019,0.5768003249579295
35373,Binary classification,MajorityClass,elec2,0.0,67.43042087499998,0.5792836344104261
36280,Binary classification,MajorityClass,elec2,0.0,70.23146208300022,0.5822216097023153
37187,Binary classification,MajorityClass,elec2,0.0,73.07269941600134,0.5832145642294351
38094,Binary classification,MajorityClass,elec2,0.0,76.12886483300099,0.5849740116553788
39001,Binary classification,MajorityClass,elec2,0.0,79.22952891600107,0.5839337452885823
39908,Binary classification,MajorityClass,elec2,0.0,82.21401350000087,0.5813120176405733
40815,Binary classification,MajorityClass,elec2,0.0,85.36917779100077,0.5784638000735024
41722,Binary classification,MajorityClass,elec2,0.0,88.46381929100062,0.5758832270744452
42629,Binary classification,MajorityClass,elec2,0.0,91.68342158300038,0.5750076239179901
43536,Binary classification,MajorityClass,elec2,0.0,94.95751800000107,0.574949467107681
44443,Binary classification,MajorityClass,elec2,0.0,98.3223499579999,0.5759062169520509
25,Binary classification,MajorityClass,phishing,0.0,0.0174289590013358,0.48
50,Binary classification,MajorityClass,phishing,0.0,0.0342356670007575,0.54
75,Binary classification,MajorityClass,phishing,0.0,0.050021959001242,0.5066666666666667
100,Binary classification,MajorityClass,phishing,0.0,0.066920500001288,0.51
125,Binary classification,MajorityClass,phishing,0.0,0.08392166700105,0.512
150,Binary classification,MajorityClass,phishing,0.0,0.1012675000001763,0.4933333333333333
175,Binary classification,MajorityClass,phishing,0.0,0.1180184170007123,0.5257142857142857
200,Binary classification,MajorityClass,phishing,0.0,0.1350637089999509,0.525
225,Binary classification,MajorityClass,phishing,0.0,0.1514478340013738,0.5422222222222223
250,Binary classification,MajorityClass,phishing,0.0,0.1686454999999114,0.536
275,Binary classification,MajorityClass,phishing,0.0,0.1854116250015067,0.5454545454545454
300,Binary classification,MajorityClass,phishing,0.0,0.2027578340002946,0.5566666666666666
325,Binary classification,MajorityClass,phishing,0.0,0.2201655000008031,0.5661538461538461
350,Binary classification,MajorityClass,phishing,0.0,0.2372282920005091,0.5742857142857143
375,Binary classification,MajorityClass,phishing,0.0,0.2542057090013259,0.5786666666666667
400,Binary classification,MajorityClass,phishing,0.0,0.2714893749998737,0.5825
425,Binary classification,MajorityClass,phishing,0.0,0.2883313750007801,0.5929411764705882
450,Binary classification,MajorityClass,phishing,0.0,0.3056038340000668,0.5977777777777777
475,Binary classification,MajorityClass,phishing,0.0,0.3227340840003307,0.5894736842105263
500,Binary classification,MajorityClass,phishing,0.0,0.3400115840013313,0.582
525,Binary classification,MajorityClass,phishing,0.0,0.3567672919998585,0.5904761904761905
550,Binary classification,MajorityClass,phishing,0.0,0.3744137920002686,0.5872727272727273
575,Binary classification,MajorityClass,phishing,0.0,0.3917208340008073,0.5895652173913043
600,Binary classification,MajorityClass,phishing,0.0,0.4095478340004774,0.5966666666666667
625,Binary classification,MajorityClass,phishing,0.0,0.4271371250015363,0.6064
650,Binary classification,MajorityClass,phishing,0.0,0.4443571669999073,0.6
675,Binary classification,MajorityClass,phishing,0.0,0.46180325000023,0.5911111111111111
700,Binary classification,MajorityClass,phishing,0.0,0.4792716250012745,0.5957142857142858
725,Binary classification,MajorityClass,phishing,0.0,0.4968074590015021,0.5875862068965517
750,Binary classification,MajorityClass,phishing,0.0,0.5138727090015891,0.5853333333333334
775,Binary classification,MajorityClass,phishing,0.0,0.5322263750003913,0.5858064516129032
800,Binary classification,MajorityClass,phishing,0.0,0.5507386250010313,0.58
825,Binary classification,MajorityClass,phishing,0.0,0.5685717920005118,0.576969696969697
850,Binary classification,MajorityClass,phishing,0.0,0.5861221670002124,0.5788235294117647
875,Binary classification,MajorityClass,phishing,0.0,0.6036660839999968,0.5805714285714285
900,Binary classification,MajorityClass,phishing,0.0,0.6225108750004438,0.5822222222222222
925,Binary classification,MajorityClass,phishing,0.0,0.6405783750014962,0.5783783783783784
950,Binary classification,MajorityClass,phishing,0.0,0.6586959590003971,0.5726315789473684
975,Binary classification,MajorityClass,phishing,0.0,0.6766495420015417,0.5733333333333334
1000,Binary classification,MajorityClass,phishing,0.0,0.6948468750015309,0.573
1025,Binary classification,MajorityClass,phishing,0.0,0.7130765840011009,0.5697560975609756
1050,Binary classification,MajorityClass,phishing,0.0,0.7321977920000791,0.5676190476190476
1075,Binary classification,MajorityClass,phishing,0.0,0.7501590420015418,0.5655813953488372
1100,Binary classification,MajorityClass,phishing,0.0,0.7681265420014824,0.5645454545454546
1125,Binary classification,MajorityClass,phishing,0.0,0.7860357500012469,0.56
1150,Binary classification,MajorityClass,phishing,0.0,0.8046507500002917,0.5608695652173913
1175,Binary classification,MajorityClass,phishing,0.0,0.8235055420009303,0.5617021276595745
1200,Binary classification,MajorityClass,phishing,0.0,0.8419590840003366,0.5633333333333334
1225,Binary classification,MajorityClass,phishing,0.0,0.860275000000911,0.563265306122449
1250,Binary classification,MajorityClass,phishing,0.0,0.8788358750007319,0.5616
1904,Binary classification,MajorityClass,smtp,0.0,1.2260598339998978,1.0
3808,Binary classification,MajorityClass,smtp,0.0,2.7163062090003223,1.0
5712,Binary classification,MajorityClass,smtp,0.0,4.471516999999949,1.0
7616,Binary classification,MajorityClass,smtp,0.0,6.488631917000021,1.0
9520,Binary classification,MajorityClass,smtp,0.0,8.830805875000806,1.0
11424,Binary classification,MajorityClass,smtp,0.0,11.563705000000482,1.0
13328,Binary classification,MajorityClass,smtp,0.0,14.52907737500027,1.0
15232,Binary classification,MajorityClass,smtp,0.0,17.623879624999972,0.9992778361344538
17136,Binary classification,MajorityClass,smtp,0.0,21.04093708400069,0.9992413632119514
19040,Binary classification,MajorityClass,smtp,0.0,24.71435300000121,0.9993172268907564
20944,Binary classification,MajorityClass,smtp,0.0,28.57033170900104,0.9993792971734148
22848,Binary classification,MajorityClass,smtp,0.0,32.75904075000108,0.9994310224089636
24752,Binary classification,MajorityClass,smtp,0.0,37.25537591700049,0.9994747899159664
26656,Binary classification,MajorityClass,smtp,0.0,42.02551066700107,0.9994747899159664
28560,Binary classification,MajorityClass,smtp,0.0,47.137761792000674,0.9995098039215686
30464,Binary classification,MajorityClass,smtp,0.0,52.58362124999985,0.9995404411764706
32368,Binary classification,MajorityClass,smtp,0.0,58.244823959001224,0.9995674740484428
34272,Binary classification,MajorityClass,smtp,0.0,64.15483029200004,0.999591503267974
36176,Binary classification,MajorityClass,smtp,0.0,70.32174900000064,0.9996130030959752
38080,Binary classification,MajorityClass,smtp,0.0,76.72524283400162,0.9996323529411764
39984,Binary classification,MajorityClass,smtp,0.0,83.49802204200023,0.9996498599439776
41888,Binary classification,MajorityClass,smtp,0.0,90.5005242920015,0.9996657754010696
43792,Binary classification,MajorityClass,smtp,0.0,97.70179875000032,0.9996803069053708
45696,Binary classification,MajorityClass,smtp,0.0,105.25807116700162,0.9996936274509804
47600,Binary classification,MajorityClass,smtp,0.0,113.1613558750014,0.9997058823529412
49504,Binary classification,MajorityClass,smtp,0.0,121.21351129200048,0.9997171945701356
51408,Binary classification,MajorityClass,smtp,0.0,129.52175991700096,0.9996887643946468
53312,Binary classification,MajorityClass,smtp,0.0,138.2937812500004,0.9996998799519808
55216,Binary classification,MajorityClass,smtp,0.0,147.32726112500131,0.9997102289191538
57120,Binary classification,MajorityClass,smtp,0.0,156.7772938750004,0.999562324929972
59024,Binary classification,MajorityClass,smtp,0.0,166.19341791700026,0.999576443480618
60928,Binary classification,MajorityClass,smtp,0.0,175.92942916700122,0.9995896796218487
62832,Binary classification,MajorityClass,smtp,0.0,185.84316279199993,0.999570282658518
64736,Binary classification,MajorityClass,smtp,0.0,195.86837908400048,0.9995829214038556
66640,Binary classification,MajorityClass,smtp,0.0,206.07308662500145,0.999594837935174
68544,Binary classification,MajorityClass,smtp,0.0,216.52484975000152,0.9995769140989728
70448,Binary classification,MajorityClass,smtp,0.0,227.2877557920001,0.9995883488530548
72352,Binary classification,MajorityClass,smtp,0.0,238.2723433750016,0.9995991817779744
74256,Binary classification,MajorityClass,smtp,0.0,249.4624985840001,0.9996094591682828
76160,Binary classification,MajorityClass,smtp,0.0,261.00313641700086,0.9996192226890755
78064,Binary classification,MajorityClass,smtp,0.0,272.6787557500011,0.9996285099405616
79968,Binary classification,MajorityClass,smtp,0.0,284.6649777920011,0.9996373549419768
81872,Binary classification,MajorityClass,smtp,0.0,297.0599447090008,0.9996457885479774
83776,Binary classification,MajorityClass,smtp,0.0,309.77135495900075,0.9996538388082504
85680,Binary classification,MajorityClass,smtp,0.0,322.5025313750011,0.9996615312791785
87584,Binary classification,MajorityClass,smtp,0.0,335.5241028750006,0.9996688892948484
89488,Binary classification,MajorityClass,smtp,0.0,348.99916654200024,0.9996647595208296
91392,Binary classification,MajorityClass,smtp,0.0,362.7675942920014,0.999671743697479
93296,Binary classification,MajorityClass,smtp,0.0,376.65351337500033,0.9996784428056936
106,Binary classification,NaiveBayes,bananas,0.0,0.0606957920008426,0.5094339622641509
212,Binary classification,NaiveBayes,bananas,0.0,0.1202618339993932,0.5377358490566038
318,Binary classification,NaiveBayes,bananas,0.0,0.180032709000443,0.5377358490566038
424,Binary classification,NaiveBayes,bananas,0.0,0.2427955000002839,0.5448113207547169
530,Binary classification,NaiveBayes,bananas,0.0,0.3054916670007515,0.5584905660377358
636,Binary classification,NaiveBayes,bananas,0.0,0.3686739170007058,0.5581761006289309
742,Binary classification,NaiveBayes,bananas,0.0,0.4335475000007136,0.568733153638814
848,Binary classification,NaiveBayes,bananas,0.0,0.4989924170004087,0.5660377358490566
954,Binary classification,NaiveBayes,bananas,0.0,0.5644277920000604,0.5670859538784067
1060,Binary classification,NaiveBayes,bananas,0.0,0.6313758750002307,0.5726415094339623
1166,Binary classification,NaiveBayes,bananas,0.0,0.6996889999991254,0.5703259005145798
1272,Binary classification,NaiveBayes,bananas,0.0,0.7671472919992084,0.5660377358490566
1378,Binary classification,NaiveBayes,bananas,0.0,0.8358362090002629,0.56966618287373
1484,Binary classification,NaiveBayes,bananas,0.0,0.9043940419996944,0.5694070080862533
1590,Binary classification,NaiveBayes,bananas,0.0,1.0270319589999417,0.5691823899371069
1696,Binary classification,NaiveBayes,bananas,0.0,1.0970618749997811,0.5695754716981132
1802,Binary classification,NaiveBayes,bananas,0.0,1.1678563749992463,0.5654827968923418
1908,Binary classification,NaiveBayes,bananas,0.0,1.2386528749993886,0.5613207547169812
2014,Binary classification,NaiveBayes,bananas,0.0,1.3108504169995283,0.5561072492552135
2120,Binary classification,NaiveBayes,bananas,0.0,1.3841369999991002,0.5518867924528302
2226,Binary classification,NaiveBayes,bananas,0.0,1.4574718339990795,0.5521114106019767
2332,Binary classification,NaiveBayes,bananas,0.0,1.5319357499993205,0.5514579759862779
2438,Binary classification,NaiveBayes,bananas,0.0,1.60615720900023,0.5525020508613617
2544,Binary classification,NaiveBayes,bananas,0.0,1.6808621670006687,0.5495283018867925
2650,Binary classification,NaiveBayes,bananas,0.0,1.7576690000005328,0.5475471698113208
2756,Binary classification,NaiveBayes,bananas,0.0,1.8348101669998869,0.5478955007256894
2862,Binary classification,NaiveBayes,bananas,0.0,1.912156459000471,0.5496156533892383
2968,Binary classification,NaiveBayes,bananas,0.0,1.9906638339998608,0.5512129380053908
3074,Binary classification,NaiveBayes,bananas,0.0,2.0702091669991205,0.5494469746258946
3180,Binary classification,NaiveBayes,bananas,0.0,2.1497967499999504,0.5515723270440251
3286,Binary classification,NaiveBayes,bananas,0.0,2.2310267920001934,0.5523432744978698
3392,Binary classification,NaiveBayes,bananas,0.0,2.311014625000098,0.5504127358490566
3498,Binary classification,NaiveBayes,bananas,0.0,2.390821875000256,0.5520297312750143
3604,Binary classification,NaiveBayes,bananas,0.0,2.4728661249992,0.5541065482796892
3710,Binary classification,NaiveBayes,bananas,0.0,2.5553182090006885,0.5528301886792453
3816,Binary classification,NaiveBayes,bananas,0.0,2.6391069589990366,0.5521488469601677
3922,Binary classification,NaiveBayes,bananas,0.0,2.7231390840006497,0.5530341662417134
4028,Binary classification,NaiveBayes,bananas,0.0,2.8076564589991904,0.5533763654419066
4134,Binary classification,NaiveBayes,bananas,0.0,2.8931145839997043,0.5534591194968553
4240,Binary classification,NaiveBayes,bananas,0.0,2.978838541999721,0.5528301886792453
4346,Binary classification,NaiveBayes,bananas,0.0,3.0670317500007513,0.55315232397607
4452,Binary classification,NaiveBayes,bananas,0.0,3.2341987090003386,0.5534591194968553
4558,Binary classification,NaiveBayes,bananas,0.0,3.328837584000212,0.5513383062746818
4664,Binary classification,NaiveBayes,bananas,0.0,3.432777250000072,0.5501715265866209
4770,Binary classification,NaiveBayes,bananas,0.0,3.53721004199906,0.5509433962264151
4876,Binary classification,NaiveBayes,bananas,0.0,3.6298107500006154,0.5522969647251845
4982,Binary classification,NaiveBayes,bananas,0.0,3.722254541999064,0.5513849859494179
5088,Binary classification,NaiveBayes,bananas,0.0,3.814658167000744,0.5514937106918238
5194,Binary classification,NaiveBayes,bananas,0.0,3.9084335419993295,0.5517905275317674
