step,track,model,dataset,MAE,RMSE,R2,Memory in Mb,Time in s
143,Regression,Hoeffding Tree,ChickWeights,4.169649051526778,6.77851615807502,0.3003478880703081,0.054805755615234375,0.147349
154,Regression,Hoeffding Tree,ChickWeights,4.107721988217097,6.620782354691122,0.4327427443050297,0.054805755615234375,0.16867100000000002
165,Regression,Hoeffding Tree,ChickWeights,4.3861341291386235,6.8739888422895685,0.5084535624523276,0.054805755615234375,0.192227
176,Regression,Hoeffding Tree,ChickWeights,4.592324836010107,7.0395287886899816,0.5843455987500039,0.055332183837890625,0.219889
187,Regression,Hoeffding Tree,ChickWeights,4.658423416973056,7.057579140031887,0.6579286220132116,0.055332183837890625,0.251853
198,Regression,Hoeffding Tree,ChickWeights,4.6782517314261085,7.042640058036562,0.7290497323677609,0.055332183837890625,0.28715999999999997
209,Regression,Hoeffding Tree,ChickWeights,4.8966529592561265,7.410861778989444,0.7526693351807108,0.01949596405029297,0.32617599999999997
220,Regression,Hoeffding Tree,ChickWeights,5.507880191409123,8.546476599974424,0.7120144996082314,0.02581310272216797,0.366133
231,Regression,Hoeffding Tree,ChickWeights,5.703958017872014,8.760797449465004,0.7411581545051223,0.03107738494873047,0.407042
242,Regression,Hoeffding Tree,ChickWeights,5.934527728379076,9.145062262320872,0.7730513990797492,0.03581523895263672,0.44899900000000004
253,Regression,Hoeffding Tree,ChickWeights,6.025889093973978,9.259481324724224,0.7979290061199974,0.03950023651123047,0.49268300000000004
264,Regression,Hoeffding Tree,ChickWeights,6.701040765258382,10.569442782845146,0.7594412957229723,0.039580345153808594,0.537489
275,Regression,Hoeffding Tree,ChickWeights,7.201977905163474,11.695812678726385,0.740801257827299,0.039580345153808594,0.583403
286,Regression,Hoeffding Tree,ChickWeights,7.4760897436283305,12.176082777300051,0.7566872347890514,0.040106773376464844,0.630452
297,Regression,Hoeffding Tree,ChickWeights,7.495029117947843,12.186858586615225,0.7886035011133373,0.040106773376464844,0.678665
308,Regression,Hoeffding Tree,ChickWeights,8.05089484284177,13.06419009031293,0.7836428997387894,0.040106773376464844,0.7279519999999999
319,Regression,Hoeffding Tree,ChickWeights,9.171875092169309,15.802620207207104,0.7127274179827436,0.040106773376464844,0.7785099999999999
330,Regression,Hoeffding Tree,ChickWeights,9.626867556328977,16.443718231711543,0.7338058453397931,0.040106773376464844,0.8302189999999999
341,Regression,Hoeffding Tree,ChickWeights,9.854283538219805,16.574189924013226,0.7578382368534643,0.040106773376464844,0.8830959999999999
352,Regression,Hoeffding Tree,ChickWeights,10.034558550660114,16.72149964752778,0.7759339138910493,0.040106773376464844,0.9399729999999998
363,Regression,Hoeffding Tree,ChickWeights,10.942839439265006,18.18973374364872,0.7425340708967089,0.040106773376464844,0.9987539999999998
374,Regression,Hoeffding Tree,ChickWeights,11.480189522121245,19.36955258798825,0.7316181626186655,0.040106773376464844,1.0587369999999998
385,Regression,Hoeffding Tree,ChickWeights,11.884428250077962,20.018801475409063,0.7463650656532205,0.040106773376464844,1.1198849999999998
396,Regression,Hoeffding Tree,ChickWeights,12.037067702603977,20.025071614924446,0.7633646392298079,0.040106773376464844,1.1821829999999998
407,Regression,Hoeffding Tree,ChickWeights,12.938689395183468,21.571547182252875,0.7447563988620904,0.037062644958496094,1.2473049999999997
418,Regression,Hoeffding Tree,ChickWeights,13.737065020554605,23.070023559587742,0.7259561921053947,0.037589073181152344,1.3134839999999997
429,Regression,Hoeffding Tree,ChickWeights,14.305628841534727,24.020997573013894,0.7359868139097058,0.038641929626464844,1.3807549999999997
440,Regression,Hoeffding Tree,ChickWeights,14.503019064271445,24.118168317988548,0.7526847575357923,0.039168357849121094,1.4491479999999997
451,Regression,Hoeffding Tree,ChickWeights,15.042001004765993,24.757154413851225,0.7504844548860922,0.040747642517089844,1.5185919999999997
462,Regression,Hoeffding Tree,ChickWeights,16.165694044127083,26.934291479182736,0.7226050873941003,0.041274070739746094,1.5891429999999998
473,Regression,Hoeffding Tree,ChickWeights,16.958578383564387,28.26726815061745,0.7302155620528221,0.041274070739746094,1.6608339999999997
484,Regression,Hoeffding Tree,ChickWeights,17.309589456804158,28.5754148947933,0.7394096166099926,0.041274070739746094,1.7357849999999997
495,Regression,Hoeffding Tree,ChickWeights,17.77955786237919,29.119281838039548,0.7454446166142166,0.041274070739746094,1.8118929999999998
506,Regression,Hoeffding Tree,ChickWeights,18.687135400012505,30.600738447390604,0.7270552375925041,0.041274070739746094,1.8891079999999998
517,Regression,Hoeffding Tree,ChickWeights,19.426270300418786,31.613839238226678,0.7250895764829616,0.041274070739746094,1.9674579999999997
528,Regression,Hoeffding Tree,ChickWeights,20.230319490239392,32.829508990096734,0.7334580691909136,0.041274070739746094,2.0469559999999998
539,Regression,Hoeffding Tree,ChickWeights,20.415951878027045,32.83473210597698,0.7443832332812113,0.041274070739746094,2.1275869999999997
550,Regression,Hoeffding Tree,ChickWeights,21.41946931942451,34.477948502753435,0.726844465494657,0.041274070739746094,2.209322
561,Regression,Hoeffding Tree,ChickWeights,22.135259536350134,35.412182207518484,0.7244424125617825,0.041274070739746094,2.2921989999999997
572,Regression,Hoeffding Tree,ChickWeights,22.998428764364284,36.61317436816486,0.7275265693889857,0.041800498962402344,2.3762389999999995
578,Regression,Hoeffding Tree,ChickWeights,23.16185046142029,36.73359474841229,0.7324023432169282,0.041800498962402344,2.4612959999999995
20,Regression,Hoeffding Tree,TrumpApproval,4.834704431652337,13.708514217962266,-439.7934984576362,0.05005645751953125,0.003464
40,Regression,Hoeffding Tree,TrumpApproval,3.4692310697037447,9.813795721313518,-37.72035957928713,0.07321929931640625,0.010877999999999999
60,Regression,Hoeffding Tree,TrumpApproval,2.530247618203559,8.024836796214231,-33.90460110966681,0.08585357666015625,0.020964999999999998
80,Regression,Hoeffding Tree,TrumpApproval,2.1398752670733447,6.982837000856316,-25.510487239912003,0.095855712890625,0.035767999999999994
100,Regression,Hoeffding Tree,TrumpApproval,2.2521629689485394,6.362737158647257,-12.810573390910955,0.1053314208984375,0.05620499999999999
120,Regression,Hoeffding Tree,TrumpApproval,2.2753311831165886,5.895687482983747,-9.059182991303912,0.1095428466796875,0.07954099999999999
140,Regression,Hoeffding Tree,TrumpApproval,2.181766409647037,5.493495699082884,-8.025069637302263,0.1116485595703125,0.10579
160,Regression,Hoeffding Tree,TrumpApproval,2.0635226048812747,5.165876255053421,-6.037983110569301,0.1158599853515625,0.135073
180,Regression,Hoeffding Tree,TrumpApproval,1.9951428730766114,4.906287161641783,-4.575559841528811,0.1179656982421875,0.172069
200,Regression,Hoeffding Tree,TrumpApproval,1.8700446037321659,4.662539866408188,-4.050299616280768,0.012964248657226562,0.225425
220,Regression,Hoeffding Tree,TrumpApproval,1.7830718267282506,4.458344141345012,-3.981078161152351,0.029120445251464844,0.28046699999999997
240,Regression,Hoeffding Tree,TrumpApproval,1.714887283408722,4.280191261764102,-3.6254927572925757,0.034911155700683594,0.33724899999999997
260,Regression,Hoeffding Tree,TrumpApproval,1.6268995152596541,4.116599014627653,-3.336325373761703,0.042441368103027344,0.39582599999999996
280,Regression,Hoeffding Tree,TrumpApproval,1.6037708656255951,3.992199218884993,-3.269831686495559,0.05543041229248047,0.45637099999999997
300,Regression,Hoeffding Tree,TrumpApproval,1.5808413297038584,3.882244388071726,-2.9710192082752114,0.06543254852294922,0.521597
320,Regression,Hoeffding Tree,TrumpApproval,1.5112246352788372,3.7620340381312185,-2.9135432145577016,0.07332897186279297,0.591971
340,Regression,Hoeffding Tree,TrumpApproval,1.464954049061847,3.6574443601858126,-2.9089002921657214,0.07859325408935547,0.665455
360,Regression,Hoeffding Tree,TrumpApproval,1.4845626481571885,3.5832345434246853,-2.782695640732784,0.08648967742919922,0.741459
380,Regression,Hoeffding Tree,TrumpApproval,1.4519403327978173,3.4965427251184518,-2.72647470962537,0.09175395965576172,0.8199799999999999
400,Regression,Hoeffding Tree,TrumpApproval,1.4093274160891025,3.4133346926199284,-2.6515915354000197,0.09912395477294922,0.901192
420,Regression,Hoeffding Tree,TrumpApproval,1.3677964737960675,3.3343173536823296,-2.5997996751089016,0.10333538055419922,0.985393
440,Regression,Hoeffding Tree,TrumpApproval,1.3357172246731819,3.2621145597551164,-2.3832380441779537,0.10912609100341797,1.0724209999999998
460,Regression,Hoeffding Tree,TrumpApproval,1.3223220949397412,3.20054856097613,-2.088360697350681,0.11754894256591797,1.1623689999999998
480,Regression,Hoeffding Tree,TrumpApproval,1.2961820395725512,3.1370925842333546,-1.8988499404168713,0.12544536590576172,1.2553319999999997
500,Regression,Hoeffding Tree,TrumpApproval,1.2652762767168435,3.076750388249757,-1.7299037995212605,0.13018321990966797,1.3514089999999996
520,Regression,Hoeffding Tree,TrumpApproval,1.2471740635308572,3.0222901376128295,-1.6387160551274738,0.13544750213623047,1.4519789999999997
540,Regression,Hoeffding Tree,TrumpApproval,1.222508472081129,2.9683885282447466,-1.5361060189709668,0.13755321502685547,1.5584899999999997
560,Regression,Hoeffding Tree,TrumpApproval,1.2073384071706728,2.920065266046622,-1.5126838513129575,0.14229106903076172,1.6686339999999997
580,Regression,Hoeffding Tree,TrumpApproval,1.1845779132924192,2.8723790540044147,-1.4914188956527816,0.14492321014404297,1.7822779999999998
600,Regression,Hoeffding Tree,TrumpApproval,1.1745692976588702,2.8296294830278073,-1.3910651808346999,0.13936138153076172,1.903587
620,Regression,Hoeffding Tree,TrumpApproval,1.1708259630571383,2.7920061348512903,-1.2924200227078337,0.14199352264404297,2.028273
640,Regression,Hoeffding Tree,TrumpApproval,1.1599967464968943,2.7528504813508814,-1.186915838733254,0.14409923553466797,2.156287
660,Regression,Hoeffding Tree,TrumpApproval,1.1455993461288598,2.715465758170179,-1.112620243595547,0.08983898162841797,2.2910999999999997
680,Regression,Hoeffding Tree,TrumpApproval,1.1331386715536063,2.679518493749607,-1.0895638535289454,0.09931468963623047,2.4284899999999996
700,Regression,Hoeffding Tree,TrumpApproval,1.1287919059851137,2.648832972736431,-1.0956110522943683,0.10721111297607422,2.5686809999999998
720,Regression,Hoeffding Tree,TrumpApproval,1.1090542602054634,2.6130484736329,-1.0841769561048746,0.11352825164794922,2.711778
740,Regression,Hoeffding Tree,TrumpApproval,1.0919225542546631,2.579731998640208,-1.0301471378292058,0.11721324920654297,2.857796
760,Regression,Hoeffding Tree,TrumpApproval,1.0729346607841277,2.546521266569091,-0.9996439724530697,0.12037181854248047,3.00683
780,Regression,Hoeffding Tree,TrumpApproval,1.0548522699101792,2.514796200212546,-0.958866579835745,0.12668895721435547,3.158919
800,Regression,Hoeffding Tree,TrumpApproval,1.0458975693179249,2.4863814517835756,-0.9321678603320387,0.13701915740966797,3.314301
820,Regression,Hoeffding Tree,TrumpApproval,1.042667475968943,2.463395040447954,-0.9174360179218257,0.14333629608154297,3.474703
840,Regression,Hoeffding Tree,TrumpApproval,1.0338402028724885,2.4371652901742165,-0.8942452584110789,0.14702129364013672,3.642794
860,Regression,Hoeffding Tree,TrumpApproval,1.0182769822752689,2.409744604248102,-0.8486703239118398,0.14860057830810547,3.8144199999999997
880,Regression,Hoeffding Tree,TrumpApproval,1.0072949101764561,2.3841216724611445,-0.8005738256179296,0.15175914764404297,3.9895469999999995
900,Regression,Hoeffding Tree,TrumpApproval,0.9984699415812968,2.359722022526475,-0.7713409518355698,0.15386486053466797,4.168159999999999
920,Regression,Hoeffding Tree,TrumpApproval,0.9848390746890626,2.3349754381173082,-0.7628805257854674,0.12195873260498047,4.354698999999999
940,Regression,Hoeffding Tree,TrumpApproval,0.9804934467335737,2.3136297350671566,-0.7454793227879806,0.13093090057373047,4.544263999999999
960,Regression,Hoeffding Tree,TrumpApproval,0.9715993160407668,2.291923159938466,-0.7307898991199615,0.13672161102294922,4.739908999999999
980,Regression,Hoeffding Tree,TrumpApproval,0.96479276321034,2.271398262551761,-0.7329444574748756,0.14093303680419922,4.941796999999999
1000,Regression,Hoeffding Tree,TrumpApproval,0.9567764270416781,2.250974677037298,-0.7305695321170174,0.14514446258544922,5.147024999999999
1001,Regression,Hoeffding Tree,TrumpApproval,0.9561028857812052,2.249867758958838,-0.7300222157865335,0.14514446258544922,5.354365
11,Regression,Hoeffding Adaptive Tree,ChickWeights,8.051220648038832,17.336198122120386,-385.87016600913427,0.022037506103515625,0.001134
22,Regression,Hoeffding Adaptive Tree,ChickWeights,4.498502947359929,12.285286375364281,-158.84524831763767,0.023677825927734375,0.003206
33,Regression,Hoeffding Adaptive Tree,ChickWeights,3.4668695042339137,10.074636808082968,-69.49212762837747,0.028942108154296875,0.007437000000000001
44,Regression,Hoeffding Adaptive Tree,ChickWeights,2.7637805804889553,8.735764655686483,-59.08259408516962,0.030055999755859375,0.014136000000000001
55,Regression,Hoeffding Adaptive Tree,ChickWeights,2.814517498310432,8.074396776941786,-11.726997097138026,0.036899566650390625,0.024959000000000002
66,Regression,Hoeffding Adaptive Tree,ChickWeights,3.396900059747575,7.862006773633152,-4.201378762014764,0.046375274658203125,0.036984
77,Regression,Hoeffding Adaptive Tree,ChickWeights,3.8844336568547537,7.782255505653143,-2.415785129732385,0.052753448486328125,0.050439000000000005
88,Regression,Hoeffding Adaptive Tree,ChickWeights,4.068768385552718,7.555909217267645,-1.9194502155140074,0.058544158935546875,0.065475
99,Regression,Hoeffding Adaptive Tree,ChickWeights,4.319029347030655,7.489629607912237,-1.3991215781815165,0.059597015380859375,0.08213400000000001
110,Regression,Hoeffding Adaptive Tree,ChickWeights,4.231978704025333,7.230698639905546,-0.5615110336669555,0.061176300048828125,0.10045800000000002
121,Regression,Hoeffding Adaptive Tree,ChickWeights,4.279767976439616,7.114292598648662,-0.1642036472993016,0.061176300048828125,0.12031200000000002
132,Regression,Hoeffding Adaptive Tree,ChickWeights,4.161677712403324,6.8979209349412445,0.1054968774084013,0.061176300048828125,0.14456100000000002
143,Regression,Hoeffding Adaptive Tree,ChickWeights,4.036201943040193,6.686446116179646,0.3192250351622916,0.021921157836914062,0.17280100000000004
154,Regression,Hoeffding Adaptive Tree,ChickWeights,4.002163310161137,6.555243218534794,0.4439177197734564,0.032675743103027344,0.20201100000000005
165,Regression,Hoeffding Adaptive Tree,ChickWeights,4.269310553181931,6.794169336453219,0.5198027804498322,0.039114952087402344,0.23232700000000006
176,Regression,Hoeffding Adaptive Tree,ChickWeights,4.394431170074558,6.916563516446891,0.5987399306940604,0.044905662536621094,0.26388500000000004
187,Regression,Hoeffding Adaptive Tree,ChickWeights,4.429782113532627,6.896434310822903,0.6733712331422652,0.049765586853027344,0.29678600000000005
198,Regression,Hoeffding Adaptive Tree,ChickWeights,4.448580123995543,6.86078369215091,0.7428621234581485,0.052397727966308594,0.33285300000000007
209,Regression,Hoeffding Adaptive Tree,ChickWeights,4.634718338792146,7.17917659207716,0.7678921596594357,0.052397727966308594,0.37328000000000006
220,Regression,Hoeffding Adaptive Tree,ChickWeights,5.229854791420841,8.435313620968111,0.7194573631198581,0.053046226501464844,0.41783500000000007
231,Regression,Hoeffding Adaptive Tree,ChickWeights,5.4006373247873825,8.615072190659467,0.7496975788166091,0.053046226501464844,0.46385600000000005
242,Regression,Hoeffding Adaptive Tree,ChickWeights,5.6226073005416035,8.982158345389516,0.781064800957145,0.053046226501464844,0.5114000000000001
253,Regression,Hoeffding Adaptive Tree,ChickWeights,5.728895576419993,9.10264619767678,0.8047163053551843,0.053046226501464844,0.56171
264,Regression,Hoeffding Adaptive Tree,ChickWeights,6.468790531655633,10.532848432020362,0.7611041743489119,0.05312633514404297,0.61422
