step,track,model,dataset,Accuracy,MicroF1,MacroF1,Memory in Mb,Time in s
1632,Multiclass classification,Hoeffding Tree,keystroke,0.8902513795217658,0.8902513795217658,0.8767853151263398,0.5114049911499023,26.672022
2040,Multiclass classification,Hoeffding Tree,keystroke,0.8891613536047082,0.8891613536047082,0.8807858055314012,0.6185035705566406,46.706045
2448,Multiclass classification,Hoeffding Tree,keystroke,0.848385778504291,0.848385778504291,0.8522513926518693,0.7141275405883789,72.989012
2856,Multiclass classification,Hoeffding Tree,keystroke,0.8563922942206655,0.8563922942206655,0.8440193478447516,0.8097515106201172,105.848927
3264,Multiclass classification,Hoeffding Tree,keystroke,0.8482991112473184,0.8482991112473184,0.8269786301577753,0.9053754806518555,145.88730900000002
3672,Multiclass classification,Hoeffding Tree,keystroke,0.8392808499046581,0.8392808499046581,0.8374924160046074,1.0009994506835938,192.32200300000002
4080,Multiclass classification,Hoeffding Tree,keystroke,0.8323118411375338,0.8323118411375338,0.8182261307945193,1.1217241287231445,249.72985800000004
4488,Multiclass classification,Hoeffding Tree,keystroke,0.8159126365054602,0.8159126365054602,0.8260965842218732,1.2173480987548828,317.56991000000005
4896,Multiclass classification,Hoeffding Tree,keystroke,0.8149131767109296,0.8149131767109296,0.8221314665977923,1.312972068786621,396.35469700000004
5304,Multiclass classification,Hoeffding Tree,keystroke,0.8125589289081652,0.8125589289081652,0.7976130580266242,1.4085960388183594,485.22179900000003
5712,Multiclass classification,Hoeffding Tree,keystroke,0.7907546839432674,0.7907546839432674,0.7936708037520237,1.5042200088500977,587.010313
6120,Multiclass classification,Hoeffding Tree,keystroke,0.7886909625755842,0.7886909625755842,0.7694478218498496,1.599843978881836,704.554186
6528,Multiclass classification,Hoeffding Tree,keystroke,0.7635973647924008,0.7635973647924008,0.7568796015213602,1.6954679489135742,836.206734
6936,Multiclass classification,Hoeffding Tree,keystroke,0.75155010814708,0.7515501081470799,0.7521509466338959,1.7910919189453125,982.955611
7344,Multiclass classification,Hoeffding Tree,keystroke,0.7611330518861501,0.7611330518861501,0.7576671162861807,1.8881807327270508,1145.618953
7752,Multiclass classification,Hoeffding Tree,keystroke,0.7617081666881693,0.7617081666881692,0.7593340838982119,1.983804702758789,1328.7357769999999
8160,Multiclass classification,Hoeffding Tree,keystroke,0.7655349920333374,0.7655349920333374,0.7610505848438687,2.0794286727905273,1528.1774079999998
8568,Multiclass classification,Hoeffding Tree,keystroke,0.7644449632310026,0.7644449632310025,0.7639417799779614,2.223102569580078,1747.4219829999997
8976,Multiclass classification,Hoeffding Tree,keystroke,0.7624512534818941,0.7624512534818941,0.7625605608371232,2.3187265396118164,1982.8487159999997
9384,Multiclass classification,Hoeffding Tree,keystroke,0.7605243525524885,0.7605243525524885,0.7588384348689569,2.4143505096435547,2237.0466049999995
9792,Multiclass classification,Hoeffding Tree,keystroke,0.753344908589521,0.753344908589521,0.7499438215834663,2.509974479675293,2512.3634289999995
10200,Multiclass classification,Hoeffding Tree,keystroke,0.7450730463770958,0.7450730463770959,0.7369660419615974,2.6055984497070312,2804.7414749999994
10608,Multiclass classification,Hoeffding Tree,keystroke,0.7240501555576506,0.7240501555576506,0.7111305646829174,2.7012224197387695,3114.122971999999
11016,Multiclass classification,Hoeffding Tree,keystroke,0.7166591012256015,0.7166591012256015,0.7122511515574343,2.796846389770508,3442.836685999999
11424,Multiclass classification,Hoeffding Tree,keystroke,0.710146196270682,0.710146196270682,0.6963016796632097,2.892470359802246,3790.8096729999993
11832,Multiclass classification,Hoeffding Tree,keystroke,0.7005324993660722,0.7005324993660722,0.6925666211338902,2.9880943298339844,4157.143657
12240,Multiclass classification,Hoeffding Tree,keystroke,0.7043876133671052,0.7043876133671052,0.7007845610449207,3.0837182998657227,4537.070643999999
12648,Multiclass classification,Hoeffding Tree,keystroke,0.7004032576895707,0.7004032576895707,0.691577576279266,3.179342269897461,4932.653573999999
13056,Multiclass classification,Hoeffding Tree,keystroke,0.6877058598238223,0.6877058598238223,0.6789768292873963,3.274966239929199,5343.576470999999
13464,Multiclass classification,Hoeffding Tree,keystroke,0.6838743222164451,0.6838743222164451,0.6791243465680948,3.3705902099609375,5768.406652
13872,Multiclass classification,Hoeffding Tree,keystroke,0.6822146925239708,0.6822146925239708,0.6786558938530485,3.466214179992676,6210.728048
14280,Multiclass classification,Hoeffding Tree,keystroke,0.6777085230058127,0.6777085230058127,0.6725285130045525,3.561838150024414,6671.288695
14688,Multiclass classification,Hoeffding Tree,keystroke,0.6807380676788997,0.6807380676788997,0.6786761142186741,3.6574621200561523,7153.169809
15096,Multiclass classification,Hoeffding Tree,keystroke,0.6873799271281882,0.6873799271281882,0.68548393064844,3.7530860900878906,7656.11713
15504,Multiclass classification,Hoeffding Tree,keystroke,0.6858027478552539,0.6858027478552539,0.6816808496509054,3.848710060119629,8180.663495999999
15912,Multiclass classification,Hoeffding Tree,keystroke,0.6765759537426937,0.6765759537426937,0.6694713281964942,3.944334030151367,8724.263588
16320,Multiclass classification,Hoeffding Tree,keystroke,0.6673815797536614,0.6673815797536614,0.6617321933140902,4.0399580001831055,9287.976759
16728,Multiclass classification,Hoeffding Tree,keystroke,0.6643151790518323,0.6643151790518323,0.6611780293584051,4.135581970214844,9871.867945999998
17136,Multiclass classification,Hoeffding Tree,keystroke,0.6598774438284214,0.6598774438284214,0.6557342478863057,4.3294572830200195,10474.711675999999
17544,Multiclass classification,Hoeffding Tree,keystroke,0.6518269395200365,0.6518269395200365,0.6481085155228206,4.425081253051758,11097.742466999998
17952,Multiclass classification,Hoeffding Tree,keystroke,0.6507158375577963,0.6507158375577963,0.648936899585426,4.520705223083496,11744.079252999998
18360,Multiclass classification,Hoeffding Tree,keystroke,0.6566806470940683,0.6566806470940683,0.6555764711123697,4.616329193115234,12410.293898999998
18768,Multiclass classification,Hoeffding Tree,keystroke,0.662279533223211,0.662279533223211,0.661543206068781,4.711953163146973,13092.378684
19176,Multiclass classification,Hoeffding Tree,keystroke,0.6534028683181226,0.6534028683181226,0.6508089832432514,4.807577133178711,13789.971953
19584,Multiclass classification,Hoeffding Tree,keystroke,0.6577643874789358,0.6577643874789358,0.6564201177589183,4.903201103210449,14509.207623
19992,Multiclass classification,Hoeffding Tree,keystroke,0.6518433294982742,0.6518433294982742,0.650149636098254,4.9988250732421875,15251.041713
20400,Multiclass classification,Hoeffding Tree,keystroke,0.6482180499044071,0.6482180499044071,0.6472493759146578,5.094449043273926,16015.850462
11,Multiclass classification,Hoeffding Tree,music,0.1,0.10000000000000002,0.02777777777777778,1.8643112182617188,31.697331
22,Multiclass classification,Hoeffding Tree,music,0.09523809523809523,0.09523809523809523,0.014652014652014654,3.0293283462524414,90.43983
33,Multiclass classification,Hoeffding Tree,music,0.0625,0.0625,0.008620689655172414,3.693857192993164,168.27715899999998
44,Multiclass classification,Hoeffding Tree,music,0.09302325581395349,0.09302325581395347,0.019091847265221878,3.91424560546875,253.33995499999997
55,Multiclass classification,Hoeffding Tree,music,0.12962962962962962,0.12962962962962962,0.024166009981612818,4.134739875793457,345.579968
66,Multiclass classification,Hoeffding Tree,music,0.12307692307692308,0.12307692307692308,0.03078775369797042,4.36142635345459,448.03757
77,Multiclass classification,Hoeffding Tree,music,0.13157894736842105,0.13157894736842105,0.03274853801169591,4.805490493774414,568.584349
88,Multiclass classification,Hoeffding Tree,music,0.14942528735632185,0.14942528735632185,0.03915343915343915,4.807199478149414,692.17261
99,Multiclass classification,Hoeffding Tree,music,0.1836734693877551,0.18367346938775508,0.052590315122914365,4.808801651000977,818.005783
110,Multiclass classification,Hoeffding Tree,music,0.1926605504587156,0.1926605504587156,0.05732121570630887,4.808801651000977,946.726455
121,Multiclass classification,Hoeffding Tree,music,0.2,0.20000000000000004,0.05728235027736895,5.143397331237793,1085.988752
132,Multiclass classification,Hoeffding Tree,music,0.22900763358778625,0.22900763358778625,0.06869032039164363,5.363839149475098,1233.600613
143,Multiclass classification,Hoeffding Tree,music,0.2535211267605634,0.2535211267605634,0.09079011030294425,5.3637590408325195,1382.8486380000002
154,Multiclass classification,Hoeffding Tree,music,0.26143790849673204,0.26143790849673204,0.09558517870859864,5.365391731262207,1534.0700700000002
165,Multiclass classification,Hoeffding Tree,music,0.2621951219512195,0.2621951219512195,0.0995218326838773,5.366940498352051,1686.2281080000002
176,Multiclass classification,Hoeffding Tree,music,0.2571428571428571,0.2571428571428571,0.09857086780031628,5.366940498352051,1840.7358850000003
187,Multiclass classification,Hoeffding Tree,music,0.25268817204301075,0.25268817204301075,0.09835616192496943,5.3669633865356445,1997.1511510000003
198,Multiclass classification,Hoeffding Tree,music,0.24873096446700507,0.24873096446700507,0.10275372457184688,5.366883277893066,2156.2459510000003
209,Multiclass classification,Hoeffding Tree,music,0.2403846153846154,0.2403846153846154,0.10443800022937354,5.370163917541504,2317.860739
220,Multiclass classification,Hoeffding Tree,music,0.2374429223744292,0.2374429223744292,0.1008361946000883,5.370163917541504,2482.7551540000004
231,Multiclass classification,Hoeffding Tree,music,0.23478260869565218,0.23478260869565218,0.1001186534848867,5.370083808898926,2649.4299860000006
242,Multiclass classification,Hoeffding Tree,music,0.23651452282157676,0.23651452282157676,0.10126755530873424,5.370057106018066,2819.3178590000007
253,Multiclass classification,Hoeffding Tree,music,0.23809523809523808,0.23809523809523808,0.1018559646982502,5.370057106018066,2991.203391000001
264,Multiclass classification,Hoeffding Tree,music,0.23193916349809887,0.23193916349809887,0.09561277130973082,5.590392112731934,3176.076619000001
275,Multiclass classification,Hoeffding Tree,music,0.23357664233576642,0.23357664233576642,0.09731595098716979,5.590418815612793,3363.149668000001
286,Multiclass classification,Hoeffding Tree,music,0.23859649122807017,0.23859649122807017,0.09792619661470747,5.592074394226074,3551.720071000001
297,Multiclass classification,Hoeffding Tree,music,0.23648648648648649,0.23648648648648649,0.09437689507263544,5.812488555908203,3751.735420000001
308,Multiclass classification,Hoeffding Tree,music,0.24104234527687296,0.24104234527687296,0.09907997376920191,5.814090728759766,3954.251756000001
319,Multiclass classification,Hoeffding Tree,music,0.25471698113207547,0.25471698113207547,0.1083673921739202,5.814117431640625,4158.029160000001
330,Multiclass classification,Hoeffding Tree,music,0.24924012158054712,0.24924012158054712,0.11157718589025302,5.814170837402344,4364.369185000001
341,Multiclass classification,Hoeffding Tree,music,0.24411764705882352,0.24411764705882352,0.10928091039024426,5.814197540283203,4573.253611000001
352,Multiclass classification,Hoeffding Tree,music,0.245014245014245,0.245014245014245,0.10918477499570929,5.8142242431640625,4784.553430000001
363,Multiclass classification,Hoeffding Tree,music,0.24585635359116023,0.24585635359116023,0.11454767822899183,5.8142242431640625,4997.658932000001
374,Multiclass classification,Hoeffding Tree,music,0.24396782841823056,0.24396782841823053,0.11665875886099547,5.8142242431640625,5212.303831000001
385,Multiclass classification,Hoeffding Tree,music,0.2421875,0.2421875,0.1105934791074492,6.03469181060791,5436.038560000001
396,Multiclass classification,Hoeffding Tree,music,0.24050632911392406,0.24050632911392406,0.10915719544603264,6.03469181060791,5662.190476000001
407,Multiclass classification,Hoeffding Tree,music,0.2413793103448276,0.2413793103448276,0.10617168949063736,6.25507926940918,5898.7209840000005
418,Multiclass classification,Hoeffding Tree,music,0.2446043165467626,0.2446043165467626,0.10747314642405283,6.25505256652832,6139.158919
429,Multiclass classification,Hoeffding Tree,music,0.24299065420560748,0.24299065420560748,0.10733239451975302,6.25505256652832,6381.712494
440,Multiclass classification,Hoeffding Tree,music,0.2460136674259681,0.2460136674259681,0.10996195338801094,6.255025863647461,6625.679109000001
451,Multiclass classification,Hoeffding Tree,music,0.24666666666666667,0.2466666666666667,0.11180312752791534,6.254999160766602,6871.183632
462,Multiclass classification,Hoeffding Tree,music,0.25379609544468545,0.25379609544468545,0.11704519124700047,6.254999160766602,7117.820992
473,Multiclass classification,Hoeffding Tree,music,0.2563559322033898,0.2563559322033898,0.11941592730390825,6.254999160766602,7367.124414
484,Multiclass classification,Hoeffding Tree,music,0.2546583850931677,0.2546583850931677,0.11822551983692282,6.254999160766602,7618.517114
495,Multiclass classification,Hoeffding Tree,music,0.2550607287449393,0.2550607287449393,0.11916918676297089,6.254999160766602,7872.447037
506,Multiclass classification,Hoeffding Tree,music,0.25544554455445545,0.25544554455445545,0.12095313835434612,6.254999160766602,8128.85991
517,Multiclass classification,Hoeffding Tree,music,0.25775193798449614,0.25775193798449614,0.12083363251849352,6.254999160766602,8389.321292
528,Multiclass classification,Hoeffding Tree,music,0.25996204933586337,0.25996204933586337,0.12221573147064994,6.254999160766602,8651.611317
539,Multiclass classification,Hoeffding Tree,music,0.25650557620817843,0.25650557620817843,0.1209263977783194,6.254999160766602,8915.642666000002
550,Multiclass classification,Hoeffding Tree,music,0.25318761384335153,0.25318761384335153,0.12010718287570067,6.256628036499023,9181.589379000001
561,Multiclass classification,Hoeffding Tree,music,0.25357142857142856,0.25357142857142856,0.1219972283548452,6.256628036499023,9449.475977
572,Multiclass classification,Hoeffding Tree,music,0.2521891418563923,0.2521891418563923,0.12091146021657785,6.256677627563477,9719.139714
583,Multiclass classification,Hoeffding Tree,music,0.24914089347079038,0.24914089347079038,0.11937296800059291,6.256677627563477,9990.143132000001
593,Multiclass classification,Hoeffding Tree,music,0.24662162162162163,0.24662162162162163,0.11783983558826705,6.256677627563477,10262.690112
