step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
50,Binary classification,CSMOTE,phishing,609.203125,0.005329583,25,0.5,
75,Binary classification,CSMOTE,phishing,609.21875,0.007728458,25,0.48,
100,Binary classification,CSMOTE,phishing,609.21875,0.010073208,25,0.49,
125,Binary classification,CSMOTE,phishing,609.21875,0.012345791,25,0.472,
150,Binary classification,CSMOTE,phishing,609.234375,0.01470525,25,0.4666666666666667,
175,Binary classification,CSMOTE,phishing,609.234375,0.016882,25,0.4914285714285714,
200,Binary classification,CSMOTE,phishing,609.3125,0.019376,25,0.495,
225,Binary classification,CSMOTE,phishing,609.671875,0.027959125,25,0.5155555555555555,
250,Binary classification,CSMOTE,phishing,609.6875,0.031412916,25,0.512,
275,Binary classification,CSMOTE,phishing,609.75,0.035013,25,0.5236363636363637,
300,Binary classification,CSMOTE,phishing,609.78125,0.03829225,25,0.5366666666666666,
325,Binary classification,CSMOTE,phishing,609.828125,0.041511208,25,0.5476923076923077,
350,Binary classification,CSMOTE,phishing,609.84375,0.044544958,25,0.5571428571428572,
375,Binary classification,CSMOTE,phishing,609.84375,0.047078625,25,0.5626666666666666,
400,Binary classification,CSMOTE,phishing,609.84375,0.0497335,25,0.5675,
425,Binary classification,CSMOTE,phishing,609.859375,0.05234375,25,0.5788235294117647,
450,Binary classification,CSMOTE,phishing,609.859375,0.05490075,25,0.5844444444444444,
475,Binary classification,CSMOTE,phishing,609.875,0.057558,25,0.5768421052631579,
500,Binary classification,CSMOTE,phishing,609.96875,0.061247041,25,0.57,
525,Binary classification,CSMOTE,phishing,609.96875,0.064107375,25,0.579047619,
550,Binary classification,CSMOTE,phishing,609.96875,0.067038666,25,0.5763636363636364,
575,Binary classification,CSMOTE,phishing,609.96875,0.0695405,25,0.5791304347826087,
600,Binary classification,CSMOTE,phishing,609.984375,0.07215625,25,0.5866666666666667,
625,Binary classification,CSMOTE,phishing,609.984375,0.074749875,25,0.5968,
650,Binary classification,CSMOTE,phishing,609.984375,0.078528083,25,0.5907692307692308,
675,Binary classification,CSMOTE,phishing,609.984375,0.081857041,25,0.5822222222222222,
700,Binary classification,CSMOTE,phishing,610.015625,0.1253916250007023,25,0.5871428571428572,
725,Binary classification,CSMOTE,phishing,610.015625,0.12806575,25,0.5793103448275863,
750,Binary classification,CSMOTE,phishing,610.015625,0.1306202910000138,25,0.5773333333333334,
775,Binary classification,CSMOTE,phishing,610.015625,0.1332810830008384,25,0.5780645161290323,
800,Binary classification,CSMOTE,phishing,610.015625,0.1359342910000123,25,0.5725,
825,Binary classification,CSMOTE,phishing,610.015625,0.1386150830003316,25,0.5696969696969697,
850,Binary classification,CSMOTE,phishing,610.015625,0.1413681660014845,25,0.571764706,
875,Binary classification,CSMOTE,phishing,610.015625,0.1441610000001674,25,0.5737142857142857,
900,Binary classification,CSMOTE,phishing,610.015625,0.1468679160007013,25,0.5755555555555556,
925,Binary classification,CSMOTE,phishing,610.015625,0.1496282500011148,25,0.5718918918918919,
950,Binary classification,CSMOTE,phishing,610.015625,0.1523739580006804,25,0.5663157894736842,
975,Binary classification,CSMOTE,phishing,610.015625,0.1551319160007551,25,0.5671794871794872,
1000,Binary classification,CSMOTE,phishing,610.015625,0.1577777910006261,25,0.567,
1025,Binary classification,CSMOTE,phishing,610.015625,0.1604980829997657,25,0.5639024390243902,
1050,Binary classification,CSMOTE,phishing,610.015625,0.1632002500009548,25,0.5619047619047619,
1075,Binary classification,CSMOTE,phishing,610.015625,0.1661135829999693,25,0.56,
1100,Binary classification,CSMOTE,phishing,610.015625,0.168831916,25,0.5590909090909091,
1125,Binary classification,CSMOTE,phishing,610.015625,0.1716994160015019,25,0.5546666666666666,
1150,Binary classification,CSMOTE,phishing,610.03125,0.1744637500014505,25,0.5556521739130434,
1175,Binary classification,CSMOTE,phishing,610.03125,0.177415,25,0.556595745,
1200,Binary classification,CSMOTE,phishing,610.03125,0.1802930410012777,25,0.5583333333333333,
1225,Binary classification,CSMOTE,phishing,610.03125,0.1831558750000113,25,0.5583673469387755,
1250,Binary classification,CSMOTE,phishing,610.890625,0.2272347080015606,25,0.5568,
1904,Binary classification,CSMOTE,smtp,617.953125,0.1523772090004058,1904,1,
3808,Binary classification,CSMOTE,smtp,617.96875,0.3047512089997326,1904,1,
5712,Binary classification,CSMOTE,smtp,617.984375,0.4577557920001709,1904,1,
7616,Binary classification,CSMOTE,smtp,617.984375,0.6091182920008578,1904,1,
9520,Binary classification,CSMOTE,smtp,617.984375,0.7602365000002465,1904,1,
11424,Binary classification,CSMOTE,smtp,617.984375,0.9519801670012384,1904,1,
13328,Binary classification,CSMOTE,smtp,617.984375,1.1272288750005828,1904,1,
15232,Binary classification,CSMOTE,smtp,618.015625,1.2998833340006968,1904,0.9992778361344538,
17136,Binary classification,CSMOTE,smtp,619.359375,1.455359417001091,1904,0.9992413632119514,
19040,Binary classification,CSMOTE,smtp,619.578125,1.654513917001168,1904,0.9993172268907564,
20944,Binary classification,CSMOTE,smtp,619.59375,1.8067552499996964,1904,0.9993792971734148,
22848,Binary classification,CSMOTE,smtp,619.59375,1.959050749999733,1904,0.9994310224089636,
24752,Binary classification,CSMOTE,smtp,619.59375,2.111180834001061,1904,0.9994747899159664,
26656,Binary classification,CSMOTE,smtp,619.59375,2.2640597090012307,1904,0.9994747899159664,
28560,Binary classification,CSMOTE,smtp,619.59375,2.4140925419997075,1904,0.9995098039215686,
30464,Binary classification,CSMOTE,smtp,619.609375,2.566772875001334,1904,0.9995404411764706,
32368,Binary classification,CSMOTE,smtp,620.765625,2.7669376250014466,1904,0.9995674740484428,
34272,Binary classification,CSMOTE,smtp,620.765625,2.919705416999932,1904,0.999591503,
36176,Binary classification,CSMOTE,smtp,620.78125,3.0711079170014273,1904,0.9996130030959752,
38080,Binary classification,CSMOTE,smtp,620.78125,3.2634571670005244,1904,0.9996323529411764,
39984,Binary classification,CSMOTE,smtp,620.78125,3.416548667000825,1904,0.9996498599439776,
41888,Binary classification,CSMOTE,smtp,620.78125,3.614554249999855,1904,0.9996657754010696,
43792,Binary classification,CSMOTE,smtp,620.78125,3.7684928340004262,1904,0.9996803069053708,
45696,Binary classification,CSMOTE,smtp,620.78125,3.921102375001283,1904,0.9996936274509804,
47600,Binary classification,CSMOTE,smtp,621.640625,4.117574792000596,1904,0.9997058823529412,
49504,Binary classification,CSMOTE,smtp,621.671875,4.273191084001155,1904,0.9997171945701356,
51408,Binary classification,CSMOTE,smtp,621.671875,4.480684292,1904,0.9996887643946468,
53312,Binary classification,CSMOTE,smtp,621.671875,4.674571625000681,1904,0.9996998799519808,
55216,Binary classification,CSMOTE,smtp,621.671875,4.827245375001439,1904,0.9997102289191538,
57120,Binary classification,CSMOTE,smtp,621.6875,5.229463625,1904,0.999562325,
59024,Binary classification,CSMOTE,smtp,621.703125,5.3806743750010355,1904,0.999576443,
60928,Binary classification,CSMOTE,smtp,621.71875,5.613121084,1904,0.9995896796218487,
62832,Binary classification,CSMOTE,smtp,621.71875,5.766147875001479,1904,0.999570283,
64736,Binary classification,CSMOTE,smtp,621.75,5.917720542000097,1904,0.9995829214038556,
66640,Binary classification,CSMOTE,smtp,621.75,6.070314542001142,1904,0.999594838,
68544,Binary classification,CSMOTE,smtp,621.75,6.263915959,1904,0.9995769140989728,
70448,Binary classification,CSMOTE,smtp,621.75,6.4147267090011155,1904,0.9995883488530548,
72352,Binary classification,CSMOTE,smtp,621.75,6.566532083999846,1904,0.9995991817779744,
74256,Binary classification,CSMOTE,smtp,621.75,6.757712500000707,1904,0.9996094591682828,
76160,Binary classification,CSMOTE,smtp,621.765625,6.909878,1904,0.9996192226890755,
78064,Binary classification,CSMOTE,smtp,621.765625,7.067238625000755,1904,0.9996285099405616,
79968,Binary classification,CSMOTE,smtp,621.765625,7.220327791999807,1904,0.9996373549419768,
81872,Binary classification,CSMOTE,smtp,621.796875,7.414810125001168,1904,0.9996457885479774,
83776,Binary classification,CSMOTE,smtp,621.796875,7.5683385000011185,1904,0.9996538388082504,
85680,Binary classification,CSMOTE,smtp,621.796875,7.727951709,1904,0.9996615312791785,
87584,Binary classification,CSMOTE,smtp,621.796875,7.973733374999938,1904,0.9996688892948484,
89488,Binary classification,CSMOTE,smtp,621.8125,8.128219416999855,1904,0.9996647595208296,
91392,Binary classification,CSMOTE,smtp,621.8125,8.323453292001432,1904,0.999671744,
93296,Binary classification,CSMOTE,smtp,621.8125,8.475806000000375,1904,0.9996784428056936,
106,Binary classification,DynamicWeightedMajority,bananas,653.765625,0.099545584,0,0,
212,Binary classification,DynamicWeightedMajority,bananas,653.78125,0.1975065420010651,0,0,
318,Binary classification,DynamicWeightedMajority,bananas,653.8125,0.2936712919999991,0,0,
424,Binary classification,DynamicWeightedMajority,bananas,653.828125,0.3896335419995012,0,0,
530,Binary classification,DynamicWeightedMajority,bananas,653.828125,0.486490417,0,0,
636,Binary classification,DynamicWeightedMajority,bananas,653.828125,0.5834579170004872,0,0,
742,Binary classification,DynamicWeightedMajority,bananas,653.828125,0.6805919590005942,0,0,
848,Binary classification,DynamicWeightedMajority,bananas,653.828125,0.8329644170007668,0,0,
954,Binary classification,DynamicWeightedMajority,bananas,653.828125,0.9311757920004312,0,0,
1060,Binary classification,DynamicWeightedMajority,bananas,653.828125,1.0293073749999166,0,0,
1166,Binary classification,DynamicWeightedMajority,bananas,653.828125,1.126368042,0,0,
1272,Binary classification,DynamicWeightedMajority,bananas,653.953125,1.2228720840012102,0,0,
1378,Binary classification,DynamicWeightedMajority,bananas,654.1875,1.3192101670010743,0,0,
1484,Binary classification,DynamicWeightedMajority,bananas,654.421875,1.4174752090002585,0,0,
1590,Binary classification,DynamicWeightedMajority,bananas,654.65625,1.5148202500004118,0,0,
1696,Binary classification,DynamicWeightedMajority,bananas,654.9375,1.610990209001102,0,0,
1802,Binary classification,DynamicWeightedMajority,bananas,655.15625,1.7076575000010052,0,0,
1908,Binary classification,DynamicWeightedMajority,bananas,655.421875,1.8046606250009063,0,0,
2014,Binary classification,DynamicWeightedMajority,bananas,655.6875,1.902177292000488,0,0,
2120,Binary classification,DynamicWeightedMajority,bananas,655.953125,1.9994716250002968,0,0,
2226,Binary classification,DynamicWeightedMajority,bananas,656.1875,2.0963118340005167,0,0,
2332,Binary classification,DynamicWeightedMajority,bananas,656.4375,2.192479834000551,0,0,
2438,Binary classification,DynamicWeightedMajority,bananas,656.671875,2.288938625,0,0,
2544,Binary classification,DynamicWeightedMajority,bananas,656.921875,2.385213334000582,0,0,
2650,Binary classification,DynamicWeightedMajority,bananas,657.171875,2.481242542000473,0,0,
2756,Binary classification,DynamicWeightedMajority,bananas,657.390625,2.5790430840006593,0,0,
2862,Binary classification,DynamicWeightedMajority,bananas,657.671875,2.6762374170011753,0,0,
2968,Binary classification,DynamicWeightedMajority,bananas,657.921875,2.7729937090007297,0,0,
3074,Binary classification,DynamicWeightedMajority,bananas,658.15625,2.8690817919996334,0,0,
3180,Binary classification,DynamicWeightedMajority,bananas,658.390625,2.965259250000599,0,0,
3286,Binary classification,DynamicWeightedMajority,bananas,658.65625,3.060909709000043,0,0,
3392,Binary classification,DynamicWeightedMajority,bananas,658.875,3.1572085420011717,0,0,
3498,Binary classification,DynamicWeightedMajority,bananas,659.125,3.254629750001186,0,0,
3604,Binary classification,DynamicWeightedMajority,bananas,659.375,3.350985834000312,0,0,
3710,Binary classification,DynamicWeightedMajority,bananas,659.625,3.4507091249997757,0,0,
3816,Binary classification,DynamicWeightedMajority,bananas,659.859375,3.549386667000362,0,0,
3922,Binary classification,DynamicWeightedMajority,bananas,660.109375,3.646433750000142,0,0,
4028,Binary classification,DynamicWeightedMajority,bananas,660.359375,3.7439275840006303,0,0,
4134,Binary classification,DynamicWeightedMajority,bananas,660.609375,3.8398445420007192,0,0,
4240,Binary classification,DynamicWeightedMajority,bananas,660.875,3.9370609170000535,0,0,
4346,Binary classification,DynamicWeightedMajority,bananas,661.09375,4.034428791999744,0,0,
4452,Binary classification,DynamicWeightedMajority,bananas,664,4.183445167000173,0,0,
4558,Binary classification,DynamicWeightedMajority,bananas,664.671875,4.284820834000129,0,0,
4664,Binary classification,DynamicWeightedMajority,bananas,665.34375,4.384060625,0,0,
4770,Binary classification,DynamicWeightedMajority,bananas,666.046875,4.482480042001043,0,0,
4876,Binary classification,DynamicWeightedMajority,bananas,666.734375,4.580659417000788,0,0,
4982,Binary classification,DynamicWeightedMajority,bananas,667.40625,4.6771320839998225,0,0,
5088,Binary classification,DynamicWeightedMajority,bananas,668.125,4.773972000000867,0,0,
5194,Binary classification,DynamicWeightedMajority,bananas,668.59375,4.870388542000001,0,0,
5300,Binary classification,DynamicWeightedMajority,bananas,668.8125,4.963955875000465,0,0,
907,Binary classification,DynamicWeightedMajority,elec2,681.3125,0.8117394159999094,0,0,
1814,Binary classification,DynamicWeightedMajority,elec2,683.234375,1.617403790998651,0,0,
2721,Binary classification,DynamicWeightedMajority,elec2,685.1875,2.4252584159985418,0,0,
3628,Binary classification,DynamicWeightedMajority,elec2,687.109375,3.237700457999381,0,0,
4535,Binary classification,DynamicWeightedMajority,elec2,689.03125,4.041456999999355,0,0,
5442,Binary classification,DynamicWeightedMajority,elec2,690.96875,4.850924582999141,0,0,
6349,Binary classification,DynamicWeightedMajority,elec2,692.890625,5.659935832998599,0,0,
7256,Binary classification,DynamicWeightedMajority,elec2,694.8125,6.552318500000183,0,0,
8163,Binary classification,DynamicWeightedMajority,elec2,696.734375,7.363757665998492,0,0,
9070,Binary classification,DynamicWeightedMajority,elec2,698.671875,8.170320540999455,0,0,
9977,Binary classification,DynamicWeightedMajority,elec2,700.59375,8.980251375,0,0,
10884,Binary classification,DynamicWeightedMajority,elec2,702.515625,9.787547415999144,0,0,
11791,Binary classification,DynamicWeightedMajority,elec2,704.453125,10.594831832999262,0,0,
12698,Binary classification,DynamicWeightedMajority,elec2,706.375,11.445474457999808,0,0,
13605,Binary classification,DynamicWeightedMajority,elec2,708.296875,12.253585665999708,0,0,
14512,Binary classification,DynamicWeightedMajority,elec2,710.234375,13.062616290999358,0,0,
15419,Binary classification,DynamicWeightedMajority,elec2,712.15625,13.869344499998988,0,0,
16326,Binary classification,DynamicWeightedMajority,elec2,714.078125,14.734541457999512,0,0,
17233,Binary classification,DynamicWeightedMajority,elec2,716.015625,15.597371165998991,0,0,
18140,Binary classification,DynamicWeightedMajority,elec2,717.9375,16.40439333299946,0,0,
19047,Binary classification,DynamicWeightedMajority,elec2,719.859375,17.21083874999931,0,0,
19954,Binary classification,DynamicWeightedMajority,elec2,721.796875,18.02143891599917,0,0,
20861,Binary classification,DynamicWeightedMajority,elec2,723.71875,18.827611040998818,0,0,
21768,Binary classification,DynamicWeightedMajority,elec2,725.640625,19.63609296,0,0,
22675,Binary classification,DynamicWeightedMajority,elec2,727.578125,20.43873041599909,0,0,
23582,Binary classification,DynamicWeightedMajority,elec2,729.5,21.248350415999084,0,0,
24489,Binary classification,DynamicWeightedMajority,elec2,731.421875,22.093020958000125,0,0,
25396,Binary classification,DynamicWeightedMajority,elec2,733.34375,22.90429599999879,0,0,
26303,Binary classification,DynamicWeightedMajority,elec2,735.28125,23.712792124999396,0,0,
27210,Binary classification,DynamicWeightedMajority,elec2,737.203125,24.62901229099953,0,0,
