step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1,MicroF1,MacroF1
1457,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2060413330000301,47,0.1304049416609471,0.099616858,,
1504,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2137121250016207,47,0.1336436170212765,0.1130742049469964,,
1551,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2201370420007151,47,0.1347517730496454,0.1148648648648648,,
1598,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2241226250007457,47,0.1339173967459324,0.1146496815286624,,
1645,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2282402499986346,47,0.1325227963525836,0.110091743119266,,
1692,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2324030000017956,47,0.1335697399527186,0.1220930232558139,,
1739,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2364104580010462,47,0.1339850488786659,0.128133704735376,,
1786,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2405335000003106,47,0.1326987681970884,0.1260273972602739,,
1833,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2445594999990135,47,0.1320240043644299,0.1204188481675392,,
1880,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2487627080008678,47,0.1313829787234042,0.1228501228501228,,
1927,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2529522080003517,47,0.1307732226258433,0.1201923076923076,,
1974,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2569082920017536,47,0.1306990881458966,0.1176470588235294,,
2021,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2610733330002404,47,0.1306284017812964,0.1195402298850575,,
2068,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2652187919993594,47,0.1300773694390715,0.1271929824561403,,
2115,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2699327080008515,47,0.1286052009456264,0.1255411255411255,,
2162,Multiclass classification,WeightedkNN,imagesegments,0.0,0.274005125,47,0.1281221091581868,0.1325051759834368,,
2209,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2781699170009233,47,0.1285649615210502,0.130346232179226,,
2256,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2825174579993472,47,0.1281028368794326,0.1272365805168986,,
2303,Multiclass classification,WeightedkNN,imagesegments,0.0,0.2865488329989603,47,0.1280937907077724,0.1266794625719769,,
408,Multiclass classification,WeightedkNN,keystroke,0.0,0.045909208,408,0.9803921568627452,0.0,,
816,Multiclass classification,WeightedkNN,keystroke,0.0,0.1511579580001125,408,0.4901960784313725,0.0,,
1224,Multiclass classification,WeightedkNN,keystroke,0.0,0.1881459160031227,408,0.326797385620915,0.0,,
1632,Multiclass classification,WeightedkNN,keystroke,0.0,0.283660333,408,0.2450980392156862,0.0,,
2040,Multiclass classification,WeightedkNN,keystroke,0.0,0.375125125,408,0.196078431372549,0.0,,
2448,Multiclass classification,WeightedkNN,keystroke,0.0,0.4122460830003547,408,0.1633986928104575,0.0,,
2856,Multiclass classification,WeightedkNN,keystroke,0.0,0.4491573330014944,408,0.1400560224089636,0.0,,
3264,Multiclass classification,WeightedkNN,keystroke,0.0,0.5449802500006626,408,0.1225490196078431,0.0,,
3672,Multiclass classification,WeightedkNN,keystroke,0.0,0.581131708,408,0.1089324618736383,0.0,,
4080,Multiclass classification,WeightedkNN,keystroke,0.0,0.6169662080028502,408,0.098039216,0.0,,
4488,Multiclass classification,WeightedkNN,keystroke,0.0,0.6537079160007124,408,0.08912656,0.0,,
4896,Multiclass classification,WeightedkNN,keystroke,0.0,0.7419997080032772,408,0.081699346,0.0,,
5304,Multiclass classification,WeightedkNN,keystroke,0.0,0.7786910000031639,408,0.075414781,0.0,,
5712,Multiclass classification,WeightedkNN,keystroke,0.0,0.8145981660018151,408,0.070028011,0.0,,
6120,Multiclass classification,WeightedkNN,keystroke,0.0,0.8504560410001432,408,0.065359477,0.0,,
6528,Multiclass classification,WeightedkNN,keystroke,0.0,0.9470575410014136,408,0.0612745098039215,0.0,,
6936,Multiclass classification,WeightedkNN,keystroke,0.0,0.9823620000024677,408,0.057670127,0.0,,
7344,Multiclass classification,WeightedkNN,keystroke,0.0,1.0182619580009489,408,0.0544662309368191,0.0,,
7752,Multiclass classification,WeightedkNN,keystroke,0.0,1.0538389580033254,408,0.051599587,0.0,,
8160,Multiclass classification,WeightedkNN,keystroke,0.0,1.0897042080032406,408,0.0490196078431372,0.0,,
8568,Multiclass classification,WeightedkNN,keystroke,0.0,1.1817784160011795,408,0.046685341,0.0,,
8976,Multiclass classification,WeightedkNN,keystroke,0.0,1.2181350410028244,408,0.0445632798573975,0.0,,
9384,Multiclass classification,WeightedkNN,keystroke,0.0,1.2538210830025491,408,0.0426257459505541,0.0,,
9792,Multiclass classification,WeightedkNN,keystroke,0.0,1.289551208003104,408,0.040849673,0.0,,
10200,Multiclass classification,WeightedkNN,keystroke,0.0,1.3254554160012049,408,0.039215686,0.0,,
10608,Multiclass classification,WeightedkNN,keystroke,0.0,1.3615267910026887,408,0.037707391,0.0,,
11016,Multiclass classification,WeightedkNN,keystroke,0.0,1.454301416000817,408,0.036310821,0.0,,
11424,Multiclass classification,WeightedkNN,keystroke,0.0,1.4909064160019625,408,0.035014006,0.0,,
11832,Multiclass classification,WeightedkNN,keystroke,0.0,1.527037541000027,408,0.033806626,0.0,,
12240,Multiclass classification,WeightedkNN,keystroke,0.0,1.5629992080030206,408,0.0326797385620915,0.0,,
12648,Multiclass classification,WeightedkNN,keystroke,0.0,1.5992743750030058,408,0.0316255534471853,0.0,,
13056,Multiclass classification,WeightedkNN,keystroke,0.0,1.690291666000121,408,0.0306372549019607,0.0,,
13464,Multiclass classification,WeightedkNN,keystroke,0.0,1.7272450410018791,408,0.029708853238265,0.0,,
13872,Multiclass classification,WeightedkNN,keystroke,0.0,1.7634663750031905,408,0.028835063,0.0,,
14280,Multiclass classification,WeightedkNN,keystroke,0.0,1.7998076250005397,408,0.0280112044817927,0.0,,
14688,Multiclass classification,WeightedkNN,keystroke,0.0,1.8367941249998696,408,0.0272331154684095,0.0,,
15096,Multiclass classification,WeightedkNN,keystroke,0.0,1.8726633750011388,408,0.0264970853206147,0.0,,
15504,Multiclass classification,WeightedkNN,keystroke,0.0,1.909002041000349,408,0.0257997936016511,0.0,,
15912,Multiclass classification,WeightedkNN,keystroke,0.0,1.9988122080030737,408,0.02513826,0.0,,
16320,Multiclass classification,WeightedkNN,keystroke,0.0,2.0354406660007953,408,0.0245098039215686,0.0,,
16728,Multiclass classification,WeightedkNN,keystroke,0.0,2.0723937500006286,408,0.023912004,0.0,,
17136,Multiclass classification,WeightedkNN,keystroke,0.0,2.1083981250012584,408,0.02334267,0.0,,
17544,Multiclass classification,WeightedkNN,keystroke,0.0,2.145321791002061,408,0.0227998176014591,0.0,,
17952,Multiclass classification,WeightedkNN,keystroke,0.0,2.181257500000356,408,0.0222816399286987,0.0,,
18360,Multiclass classification,WeightedkNN,keystroke,0.0,2.272300250002445,408,0.021786492,0.0,,
18768,Multiclass classification,WeightedkNN,keystroke,0.0,2.308469083000091,408,0.021312872975277,0.0,,
19176,Multiclass classification,WeightedkNN,keystroke,0.0,2.3441656660033914,408,0.0208594075928243,0.0,,
19584,Multiclass classification,WeightedkNN,keystroke,0.0,2.3802755830001843,408,0.020424837,0.0,,
19992,Multiclass classification,WeightedkNN,keystroke,0.0,2.4164235410025867,408,0.0200080032012805,0.0,,
20400,Multiclass classification,WeightedkNN,keystroke,0.0,2.4527896660001716,408,0.019607843,0.0,,
12,Multiclass classification,WeightedkNN,music,0.0,0.004797042,12,0.0,0.0,,
24,Multiclass classification,WeightedkNN,music,0.0,0.011273500000243,12,0.0,0.0,,
36,Multiclass classification,WeightedkNN,music,0.0,0.014207167,12,0.0277777777777777,0.0,,
48,Multiclass classification,WeightedkNN,music,0.0,0.0185280840014456,12,0.0625,0.0,,
60,Multiclass classification,WeightedkNN,music,0.0,0.0230666669995116,12,0.066666667,0.0,,
72,Multiclass classification,WeightedkNN,music,0.0,0.0261714590014889,12,0.055555556,0.0,,
84,Multiclass classification,WeightedkNN,music,0.0,0.031248459,12,0.0476190476190476,0.0,,
96,Multiclass classification,WeightedkNN,music,0.0,0.034723125,12,0.0416666666666666,0.0,,
108,Multiclass classification,WeightedkNN,music,0.0,0.042235084,12,0.055555556,0.0,,
120,Multiclass classification,WeightedkNN,music,0.0,0.048035875,12,0.05,0.0,,
132,Multiclass classification,WeightedkNN,music,0.0,0.0508769170010054,12,0.053030303,0.0,,
144,Multiclass classification,WeightedkNN,music,0.0,0.051961125,12,0.048611111,0.0,,
156,Multiclass classification,WeightedkNN,music,0.0,0.0557254170016676,12,0.051282051,0.0,,
168,Multiclass classification,WeightedkNN,music,0.0,0.060354959,12,0.0476190476190476,0.0,,
180,Multiclass classification,WeightedkNN,music,0.0,0.066770584,12,0.0444444444444444,0.0,,
192,Multiclass classification,WeightedkNN,music,0.0,0.072220292,12,0.0416666666666666,0.0,,
204,Multiclass classification,WeightedkNN,music,0.0,0.0753485,12,0.039215686,0.0,,
216,Multiclass classification,WeightedkNN,music,0.0,0.078333667,12,0.0416666666666666,0.0,,
228,Multiclass classification,WeightedkNN,music,0.0,0.081356875,12,0.0394736842105263,0.0,,
240,Multiclass classification,WeightedkNN,music,0.0,0.084346334,12,0.0416666666666666,0.0,,
252,Multiclass classification,WeightedkNN,music,0.0,0.090289167,12,0.0476190476190476,0.0,,
264,Multiclass classification,WeightedkNN,music,0.0,0.092569417,12,0.0568181818181818,0.0,,
276,Multiclass classification,WeightedkNN,music,0.0,0.094054209,12,0.054347826,0.0,,
288,Multiclass classification,WeightedkNN,music,0.0,0.09924075,12,0.055555556,0.0,,
300,Multiclass classification,WeightedkNN,music,0.0,0.1006558750013937,12,0.053333333,0.0,,
312,Multiclass classification,WeightedkNN,music,0.0,0.1016902500014111,12,0.054487179,0.0,,
324,Multiclass classification,WeightedkNN,music,0.0,0.1030472500024188,12,0.052469136,0.0,,
336,Multiclass classification,WeightedkNN,music,0.0,0.1041361249990586,12,0.053571429,0.0,,
348,Multiclass classification,WeightedkNN,music,0.0,0.1051904590021877,12,0.054597701,0.0,,
360,Multiclass classification,WeightedkNN,music,0.0,0.1062358750023122,12,0.055555556,0.0,,
372,Multiclass classification,WeightedkNN,music,0.0,0.1072870839998358,12,0.0564516129032258,0.0,,
384,Multiclass classification,WeightedkNN,music,0.0,0.1083034590010356,12,0.0546875,0.0,,
396,Multiclass classification,WeightedkNN,music,0.0,0.1094989590019395,12,0.053030303,0.0,,
408,Multiclass classification,WeightedkNN,music,0.0,0.1105382089990598,12,0.053921569,0.0,,
420,Multiclass classification,WeightedkNN,music,0.0,0.1115402920004271,12,0.057142857,0.0,,
432,Multiclass classification,WeightedkNN,music,0.0,0.114191334,12,0.05787037,0.0,,
444,Multiclass classification,WeightedkNN,music,0.0,0.1167720420016849,12,0.056306306,0.0,,
456,Multiclass classification,WeightedkNN,music,0.0,0.1195781250025902,12,0.059210526,0.0,,
468,Multiclass classification,WeightedkNN,music,0.0,0.1221500419997028,12,0.05982906,0.0,,
480,Multiclass classification,WeightedkNN,music,0.0,0.1241583340015495,12,0.0583333333333333,0.0,,
492,Multiclass classification,WeightedkNN,music,0.0,0.1263505000024452,12,0.058943089,0.0,,
504,Multiclass classification,WeightedkNN,music,0.0,0.1274600840006314,12,0.05952381,0.0,,
516,Multiclass classification,WeightedkNN,music,0.0,0.128498624999338,12,0.058139535,0.0,,
528,Multiclass classification,WeightedkNN,music,0.0,0.1295243749991641,12,0.0568181818181818,0.0,,
540,Multiclass classification,WeightedkNN,music,0.0,0.1305481250019511,12,0.057407407,0.0,,
552,Multiclass classification,WeightedkNN,music,0.0,0.1316718750022119,12,0.0579710144927536,0.0,,
564,Multiclass classification,WeightedkNN,music,0.0,0.13276416699955,12,0.058510638,0.0,,
576,Multiclass classification,WeightedkNN,music,0.0,0.1340321669995319,12,0.0590277777777777,0.0,,
588,Multiclass classification,WeightedkNN,music,0.0,0.1350863340012438,12,0.0612244897959183,0.0,,
47,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.00035025,46,0.1956521739130435,0.25,,
94,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.000483916,47,0.1290322580645161,0.090909091,,
141,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.000604583,47,0.1214285714285714,0.1052631578947368,,
188,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.000724208,47,0.1283422459893048,0.1785714285714285,,
235,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.0008735,47,0.1282051282051282,0.15625,,
282,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.000996333,47,0.1281138790035587,0.1463414634146341,,
329,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.001117875,47,0.1402439024390244,0.1739130434782608,,
376,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.001237333,47,0.1413333333333333,0.16,,
423,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.001359833,47,0.1445497630331753,0.1481481481481481,,
470,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.001480291,47,0.1449893390191897,0.144,,
517,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.001598291,47,0.1375968992248062,0.1408450704225352,,
564,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.00182375,47,0.1367673179396092,0.1392405063291139,,
611,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.002329625,47,0.1377049180327869,0.1477272727272727,,
658,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.002500583,47,0.136986301,0.1428571428571428,,
705,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.002733875,47,0.1377840909090909,0.14,,
752,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.00287575,47,0.1438082556591211,0.1428571428571428,,
799,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.003000375,47,0.1416040100250626,0.1363636363636363,,
846,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.003121416,47,0.1420118343195266,0.140495867768595,,
893,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.003242833,47,0.1390134529147982,0.140625,,
940,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.003363125,47,0.1352502662406815,0.1423220973782771,,
987,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.0034825,47,0.1338742393509127,0.1386861313868613,,
1034,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.00360225,47,0.1306873184898354,0.1328671328671328,,
1081,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.003721166,47,0.1333333333333333,0.1266666666666666,,
1128,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.00384275,47,0.1330967169476486,0.1233766233766233,,
1175,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.003963875,47,0.1354344122657581,0.1288343558282208,,
1222,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.004082625,47,0.14004914004914,0.1265060240963855,,
1269,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.004205458,47,0.1427444794952681,0.1286549707602339,,
1316,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.004325416,47,0.1437262357414448,0.1392757660167131,,
1363,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.004447875,47,0.1439060205580029,0.1336898395721925,,
1410,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.004568375,47,0.141234918381831,0.1308900523560209,,
1457,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.004689,47,0.1407967032967033,0.1262626262626262,,
1504,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.004807166,47,0.1397205588822355,0.1225490196078431,,
1551,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.004931375,47,0.1380645161290322,0.1232227488151658,,
1598,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.005049875,47,0.1352536005009392,0.1235697940503432,,
1645,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.005167666,47,0.1374695863746958,0.1244444444444444,,
1692,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.005285083,47,0.1389710230632761,0.125,,
1739,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.0054035,47,0.1409666283084004,0.1302521008403361,,
1786,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.005523458,47,0.1417366946778711,0.1311475409836065,,
1833,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.005676458,47,0.1419213973799126,0.1285140562248996,,
1880,Multiclass classification,[baseline] Last Class,imagesegments,0.0,0.005801208,47,0.1399680681213411,0.1281553398058252,,
